topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,1,2,10,10,0,1000,10,512,100,2,29,0.0955114054452
2,10,4,10,10,0,1000,10,1024,100,5,0,0.311497424577
2,1,2,10,1,0,1000,1000,512,10000,2,0,0.847976453274
2,10,2,1000000,10,1,1000,10,1024,100,5,29,0.124043414275
2,10,4,10,10,1,1000,10,512,100,2,29,0.331199411332
4,10,2,10,10,0,1000,10,512,100,2,29,0.10353200883
2,1,2,10,1,0,1,1000,512,10000,5,0,0.0867549668874
2,1,4,10,1,1,1,1000,512,10000,2,29,0.081548933039
2,10,4,1000000,10,0,1000,10,1024,100,5,0,0.186368653422
4,1,4,10,1,0,1000,10,512,100,5,0,0.365268579838
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,0.397203826343
2,1,4,10,10,1,1000,10,1024,100,5,29,0.348877851361
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,0.0548565121413
2,1,2,1000000,10,1,1,10,512,100,5,0,0.473528329654
4,1,2,1000000,1,1,1,1000,512,10000,2,29,0.0346946284032
4,10,2,1000000,10,1,1000,1000,512,10000,5,0,0.0858167770419
2,10,4,1000000,10,0,1000,10,512,100,2,29,0.307836644592
2,10,2,1000000,10,1,1000,1000,512,10000,2,29,0.205923473142
2,1,2,10,1,0,1,10,1024,100,2,29,0.0800036791759
2,10,2,1000000,10,1,1000,10,512,100,5,0,0.158186166299
2,10,4,1000000,1,1,1,1000,512,10000,5,29,0.0825607064018
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.173859455482
4,1,2,10,10,0,1,1000,512,10000,2,29,0.166593083149
2,10,2,10,10,1,1,1000,1024,10000,5,29,0.465949227373
4,1,2,10,1,1,1,1000,1024,10000,5,0,0.0221302428256
2,10,2,10,10,1,1,1000,512,10000,2,29,0.460688005887
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,0.145548197204
4,10,2,10,10,1,1000,1000,512,10000,5,29,0.0714495952907
2,10,4,1000000,1,1,1000,10,512,100,2,29,0.756125827815
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.0880794701987
2,1,4,10,1,1,1,1000,1024,10000,2,29,0.0856328182487
2,1,4,10,10,1,1,10,1024,100,2,29,0.436773362767
4,1,2,10,10,1,1,1000,1024,10000,5,0,0.178991905813
2,10,4,1000000,10,1,1000,10,1024,100,2,0,0.179580573951
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,0.657119205298
4,1,2,1000000,10,1,1,1000,512,10000,5,0,0.174521707138
2,1,4,10,10,0,1,10,512,100,5,29,0.450772626932
2,1,4,10,10,0,1,10,512,100,5,0,0.428164091244
2,1,2,10,10,1,1000,1000,1024,10000,2,29,0.0948491537896
4,1,2,10,1,0,1,1000,512,10000,5,29,0.0252759381898
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0.825239146431
4,1,4,1000000,10,0,1000,10,1024,100,5,0,0.114771891096
2,1,2,10,1,0,1,1000,512,10000,5,29,0.0879506990434
4,10,2,10,1,0,1,1000,512,10000,2,0,0.030408388521
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,0.931199411332
4,1,2,10,1,0,1,10,512,100,2,0,0.0288447387785
4,10,4,1000000,10,1,1,10,1024,100,2,0,0.177832965416
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,0.427906548933
2,1,4,10,10,0,1,10,512,100,2,29,0.446762325239
4,1,4,10,10,0,1,10,1024,100,5,29,0.15897718911
2,10,2,10,10,0,1,1000,512,10000,5,29,0.474705665931
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,0.852281089036
4,1,4,10,1,1,1,10,512,100,2,29,0.031548933039
4,1,2,1000000,1,0,1000,10,512,100,2,29,0.46955481972
2,1,2,1000000,10,1,1,10,1024,100,5,29,0.482560706402
2,1,2,1000000,10,1,1000,1000,1024,10000,2,29,0.107266372333
4,10,2,10,10,0,1,1000,1024,10000,2,29,0.197369389257
4,1,2,1000000,1,0,1000,1000,512,10000,5,29,0.478476821192
2,10,4,1000000,10,0,1,10,1024,100,5,0,0.428844738779
4,1,2,1000000,1,1,1000,1000,512,10000,2,0,0.423712288447
4,1,4,10,10,1,1,1000,512,10000,2,0,0.157376747609
4,10,4,1000000,1,1,1000,10,512,100,5,29,0.476048565121
4,1,4,10,1,1,1000,10,1024,100,5,29,0.457358351729
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,0.179948491538
2,10,4,10,1,0,1,10,1024,100,2,29,0.0910412067697
4,1,2,10,10,0,1,1000,512,10000,2,0,0.188447387785
2,1,4,1000000,1,0,1000,10,1024,100,2,29,0.736350257542
4,10,4,10,1,0,1000,1000,512,10000,5,0,0.434271523179
4,10,2,10,1,0,1,1000,1024,10000,2,0,0.0318064753495
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,0.907100809419
2,10,4,10,1,1,1,10,1024,100,5,0,0.0840875643856
4,10,2,10,1,1,1000,1000,512,10000,5,0,0.502501839588
2,10,4,10,1,0,1000,10,512,100,5,0,0.740342163355
4,1,2,10,10,1,1,1000,1024,10000,2,29,0.201968359088
2,10,4,1000000,1,0,1000,10,1024,100,2,29,0.774742457689
4,10,2,10,1,1,1,1000,512,10000,5,0,0.0306475349522
2,1,4,10,10,0,1,1000,1024,10000,5,0,0.431935246505
4,1,4,10,10,0,1,1000,1024,10000,2,0,0.151103752759
2,1,2,1000000,1,0,1000,10,1024,100,2,29,0.898436350258
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,0.886258278146
4,1,2,10,1,0,1,1000,1024,10000,2,29,0.03451066961
2,10,4,1000000,10,1,1000,10,512,100,5,0,0.257450331126
2,1,2,10,10,0,1000,1000,1024,10000,2,0,0.070217071376
2,10,2,10,10,0,1,1000,512,10000,2,0,0.47555187638
4,1,4,10,10,1,1,10,512,100,2,29,0.142236938926
4,10,2,10,10,0,1000,10,1024,100,2,0,0.0667770419426
2,10,2,1000000,1,1,1,10,1024,100,5,0,0.0854856512141
4,10,4,10,10,0,1000,10,1024,100,5,29,0.0878035320088
2,1,2,10,1,1,1,10,512,100,2,29,0.0846026490066
4,10,4,1000000,10,0,1000,1000,512,10000,2,0,0.0696100073584
2,10,4,10,10,0,1000,1000,1024,10000,2,0,0.38370125092
4,10,2,10,1,1,1000,10,512,100,5,29,0.479635761589
4,1,2,10,10,0,1,10,1024,100,5,29,0.194352465048
4,10,2,10,10,0,1,1000,512,10000,2,29,0.19729580574
4,10,4,1000000,1,0,1,10,1024,100,5,0,0.0264532744665
4,1,4,10,10,0,1000,10,512,100,5,0,0.139440765269
2,1,2,10,1,0,1,10,512,100,5,29,0.0915378955114
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.130077262693
4,1,4,10,10,0,1000,1000,1024,10000,5,29,0.125478292862
2,1,4,10,10,0,1,1000,1024,10000,2,29,0.453752759382
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,0.418230316409
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,0.119738778514
2,10,2,1000000,10,0,1000,10,1024,100,5,29,0.118359087564
4,10,4,10,10,1,1000,1000,512,10000,5,29,0.0967439293598
2,10,2,10,10,1,1000,10,512,100,5,29,0.159161147903
4,1,4,1000000,10,1,1000,1000,512,10000,5,0,0.120217071376
2,1,2,10,1,1,1000,10,512,100,2,0,0.86059602649
2,1,2,1000000,10,1,1,1000,512,10000,2,29,0.458278145695
4,1,2,1000000,1,0,1,1000,512,10000,2,0,0.0369941133186
4,10,4,10,10,0,1,10,1024,100,2,0,0.165544518028
4,10,4,10,10,0,1,10,1024,100,5,0,0.169260485651
2,10,2,10,10,0,1000,1000,512,10000,5,29,0.103826342899
4,1,4,10,1,1,1,10,1024,100,5,29,0.0270235467255
2,10,2,10,10,1,1,10,1024,100,2,0,0.471044885946
4,1,2,10,1,0,1000,1000,1024,10000,5,29,0.470548197204
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,0.897590139809
4,1,2,10,1,1,1000,10,1024,100,5,29,0.483940397351
2,1,4,10,10,0,1000,10,512,100,5,29,0.226490066225
2,1,2,1000000,10,0,1000,1000,512,10000,5,29,0.124282560706
4,10,2,1000000,1,1,1,1000,512,10000,5,0,0.0346210448859
4,1,2,10,1,1,1,10,512,100,2,29,0.0257726269316
4,1,4,1000000,10,1,1000,10,1024,100,5,29,0.0923657100809
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,0.0799300956586
2,1,4,1000000,1,1,1000,1000,512,10000,2,0,0.743524650478
2,1,4,10,1,0,1,10,512,100,2,29,0.089293598234
2,1,4,1000000,10,1,1000,10,512,100,5,0,0.299208977189
2,10,4,10,10,0,1,1000,1024,10000,5,29,0.413392200147
2,1,2,1000000,1,1,1,10,1024,100,5,29,0.0907836644592
2,10,4,10,10,1,1,10,1024,100,2,29,0.426968359088
2,1,4,1000000,10,1,1,1000,1024,10000,5,29,0.439220014717
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,0.13614790287
2,10,4,10,1,0,1000,1000,1024,10000,5,0,0.709933774834
2,10,4,1000000,1,0,1,10,1024,100,2,29,0.0885761589404
4,10,2,10,1,0,1000,1000,1024,10000,2,0,0.527336276674
4,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0308130978661
4,10,4,10,10,0,1000,10,512,100,5,29,0.117752023547
2,10,2,10,10,0,1000,10,1024,100,2,0,0.0988410596026
2,1,4,10,10,1,1000,1000,512,10000,5,0,0.259418690213
2,1,4,1000000,10,1,1000,10,512,100,2,29,0.238980868286
2,1,2,10,1,0,1000,1000,512,10000,5,0,0.84593451067
4,10,2,10,1,1,1,1000,1024,10000,2,29,0.029157468727
2,10,4,10,1,0,1,1000,1024,10000,2,29,0.0793414275202
2,1,4,10,10,0,1000,1000,512,10000,5,0,0.379562178072
4,10,2,10,1,1,1000,10,1024,100,5,0,0.42527593819
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.463925680648
2,1,4,1000000,10,0,1000,10,1024,100,2,0,0.355684326711
2,10,2,1000000,10,0,1000,10,512,100,5,0,0.0795989698308
4,10,4,10,1,1,1000,10,512,100,2,29,0.511497424577
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,0.905849889625
4,1,2,1000000,1,1,1000,10,512,100,2,29,0.465894039735
4,10,2,10,1,1,1000,1000,512,10000,2,29,0.477281089036
4,1,2,10,1,0,1000,10,1024,100,5,0,0.512380426784
4,1,2,1000000,1,1,1000,1000,512,10000,5,0,0.4152133922
4,1,4,10,10,0,1000,1000,1024,10000,2,29,0.0687821927888
2,1,2,1000000,1,0,1,10,512,100,2,29,0.0859639440765
4,1,2,10,10,1,1,1000,1024,10000,5,29,0.178991905813
2,1,4,1000000,10,0,1,10,1024,100,5,0,0.448969830758
4,10,2,10,10,0,1,10,512,100,2,0,0.186791758646
4,10,2,10,10,1,1,1000,512,10000,2,0,0.197222222222
2,10,2,1000000,1,0,1,10,1024,100,2,29,0.0908204562178
2,1,4,10,10,0,1,10,1024,100,5,29,0.431328182487
2,10,2,1000000,10,0,1000,1000,512,10000,5,0,0.130721118469
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,0.0899006622517
2,10,4,10,10,0,1000,1000,512,10000,5,29,0.248693892568
4,1,4,10,1,0,1,10,1024,100,5,0,0.0309418690213
4,1,2,10,1,0,1000,10,512,100,2,0,0.343837380427
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,0.690710080942
2,1,4,10,10,1,1,10,1024,100,2,0,0.440654893304
4,1,4,10,10,0,1000,10,1024,100,2,0,0.0570272259014
4,10,4,10,10,1,1,10,512,100,5,0,0.161736571008
4,10,4,10,1,0,1000,10,1024,100,2,0,0.433517292127
2,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.437251655629
2,1,2,1000000,1,1,1,1000,512,10000,2,29,0.0921633554084
4,10,4,10,10,0,1000,10,1024,100,2,0,0.1396799117
4,1,2,1000000,1,0,1000,10,1024,100,2,29,0.486699779249
4,10,4,10,1,0,1,1000,512,10000,5,0,0.0204930095659
2,1,4,1000000,1,0,1000,1000,512,10000,5,0,0.755665930831
4,1,2,10,10,0,1,10,512,100,2,29,0.184308314937
4,10,4,10,10,1,1,1000,1024,10000,2,29,0.138686534216
4,1,2,10,1,0,1000,1000,1024,10000,2,29,0.455647534952
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,0.102943340692
2,1,4,10,10,1,1,1000,1024,10000,5,29,0.441114790287
4,1,4,10,10,0,1,1000,1024,10000,5,29,0.154194260486
4,10,4,10,10,1,1000,10,512,100,2,29,0.181861662987
2,10,4,1000000,10,0,1,1000,512,10000,5,29,0.393855776306
4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,0.0719646799117
2,10,2,10,10,1,1000,1000,1024,10000,5,29,0.100147167035
4,10,2,1000000,1,1,1,10,1024,100,5,29,0.0343451066961
2,1,4,10,10,0,1,10,1024,100,2,0,0.442052980132
2,10,2,1000000,10,1,1,1000,512,10000,5,0,0.448491537896
2,1,4,10,1,1,1,10,512,100,2,0,0.0856880058867
4,1,4,1000000,10,0,1,1000,512,10000,2,0,0.175864606328
4,1,2,1000000,1,0,1,10,512,100,5,0,0.0345842531273
2,1,2,10,1,1,1000,1000,512,10000,5,29,0.755500367918
2,1,2,1000000,10,0,1000,10,512,100,2,29,0.0826342899191
4,1,4,1000000,1,0,1000,1000,512,10000,2,29,0.451600441501
2,10,4,1000000,1,1,1,1000,512,10000,2,29,0.0825239146431
4,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.0338668138337
2,10,2,1000000,10,0,1,1000,512,10000,2,29,0.462325239146
2,10,2,1000000,1,1,1000,1000,1024,10000,5,0,0.856585724798
4,1,2,1000000,1,0,1,10,1024,100,5,0,0.0316409124356
2,1,4,1000000,10,0,1,10,512,100,5,0,0.431475349522
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.160117733628
4,1,4,10,10,0,1000,10,1024,100,5,0,0.155665930831
4,1,2,10,10,0,1000,10,512,100,2,29,0.103881530537
2,10,2,1000000,1,1,1,10,512,100,2,0,0.0901214128035
4,10,4,1000000,10,0,1000,1000,1024,10000,5,29,0.0564753495217
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.697884473878
2,10,2,10,10,0,1,10,1024,100,5,0,0.454672553348
2,10,2,1000000,10,0,1,1000,512,10000,5,0,0.471339220015
4,10,4,10,10,1,1000,1000,512,10000,2,29,0.0883002207506
4,10,2,1000000,10,0,1000,10,1024,100,5,0,0.0695548197204
2,10,4,1000000,1,0,1,10,512,100,2,0,0.0865342163355
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.0880058866814
4,1,2,10,1,1,1,1000,512,10000,5,29,0.0238778513613
2,1,4,10,1,0,1000,1000,512,10000,5,29,0.723160412068
2,10,2,10,1,1,1000,1000,512,10000,2,0,0.874227373068
4,1,4,1000000,10,0,1,1000,512,10000,5,0,0.200901398087
2,1,4,1000000,10,0,1,1000,1024,10000,2,0,0.426766004415
4,1,4,1000000,1,0,1,1000,512,10000,2,0,0.0329470198675
4,10,4,1000000,10,1,1000,10,1024,100,2,29,0.107211184695
4,1,4,1000000,1,0,1,10,512,100,5,29,0.0237674760854
2,1,2,1000000,10,1,1000,10,1024,100,2,0,0.127465047829
2,10,4,1000000,1,0,1000,1000,1024,10000,2,29,0.737270051508
4,10,4,10,1,1,1,1000,1024,10000,5,0,0.0243929359823
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,0.632523914643
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.75027593819
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0.133903605592
4,1,4,10,10,0,1000,10,512,100,2,29,0.138612950699
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,0.350993377483
2,10,4,10,10,0,1000,1000,512,10000,2,29,0.253145695364
4,10,2,10,10,0,1000,10,512,100,5,29,0.0892200147167
2,1,2,10,1,1,1,10,1024,100,5,0,0.0858351729213
2,10,4,10,1,1,1,1000,512,10000,5,29,0.0781640912436
4,10,2,1000000,1,1,1,1000,512,10000,2,0,0.0276306107432
2,10,4,10,1,0,1000,1000,512,10000,2,29,0.712306843267
2,1,2,10,10,0,1000,10,1024,100,5,29,0.1347866078
2,1,2,10,1,0,1000,1000,512,10000,2,29,0.852409860191
2,1,2,10,10,0,1000,1000,1024,10000,5,0,0.109547461369
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,0.823252391464
4,1,4,10,1,1,1000,10,1024,100,2,29,0.452814569536
4,10,4,1000000,10,0,1,1000,512,10000,5,0,0.133848417954
4,1,4,1000000,1,1,1,1000,512,10000,5,0,0.0186350257542
4,10,4,10,10,1,1,10,512,100,5,29,0.161313465784
2,10,2,1000000,10,0,1,1000,1024,10000,5,0,0.418119941133
4,1,2,10,1,1,1000,1000,512,10000,2,0,0.508130978661
4,10,2,10,10,0,1,10,1024,100,5,29,0.174116997792
4,1,4,10,1,0,1,1000,512,10000,2,29,0.0311442236939
2,10,2,10,10,0,1,1000,512,10000,5,0,0.478605592347
2,1,4,1000000,10,0,1,10,1024,100,2,0,0.430518763797
2,10,2,1000000,1,0,1000,10,512,100,5,0,0.859032376748
2,1,4,10,10,0,1000,1000,1024,10000,5,0,0.231401766004
2,10,2,1000000,1,0,1000,1000,512,10000,2,0,0.81249080206
4,1,4,10,1,1,1000,1000,1024,10000,2,0,0.450091979397
4,10,4,1000000,1,1,1,1000,512,10000,5,0,0.0270419426049
2,10,4,1000000,10,0,1000,1000,512,10000,2,29,0.255868285504
4,1,2,10,1,0,1,1000,512,10000,2,0,0.0319536423841
2,10,2,1000000,1,0,1,10,512,100,5,29,0.0866629874908
2,1,2,1000000,10,0,1000,10,512,100,2,0,0.0803164091244
4,1,2,10,1,1,1,10,1024,100,5,0,0.0284952170714
2,1,2,10,1,1,1000,1000,1024,10000,2,29,0.858756438558
4,1,4,10,10,1,1000,1000,1024,10000,2,29,0.0868837380427
2,1,2,10,10,0,1,10,512,100,5,0,0.46387049301
2,10,2,10,1,1,1,10,1024,100,2,0,0.088723325975
4,1,4,1000000,1,0,1,1000,1024,10000,2,0,0.024484915379
2,1,4,1000000,10,1,1,1000,1024,10000,2,29,0.433388520971
4,10,2,1000000,10,0,1,10,1024,100,2,0,0.187398822664
2,1,2,1000000,1,1,1000,10,1024,100,5,0,0.872884473878
4,10,2,1000000,1,0,1000,10,1024,100,2,29,0.496927888153
4,1,4,1000000,10,1,1,10,1024,100,2,0,0.171449595291
4,10,2,1000000,1,1,1000,10,512,100,5,0,0.489569536424
2,10,4,1000000,1,0,1000,1000,512,10000,5,0,0.751140544518
4,1,2,10,1,0,1000,10,1024,100,5,29,0.503752759382
2,1,4,10,1,1,1,1000,1024,10000,2,0,0.0836092715232
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,0.115286975717
4,1,2,10,10,0,1,10,512,100,5,29,0.189514348786
4,1,4,10,10,1,1,10,1024,100,5,29,0.160559234731
4,1,2,1000000,1,1,1000,1000,1024,10000,2,29,0.461442236939
2,1,4,1000000,10,1,1000,10,1024,100,2,29,0.306861662987
2,10,4,1000000,1,0,1,10,512,100,5,0,0.0881346578366
4,10,4,1000000,10,0,1,1000,1024,10000,2,0,0.169757174393
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.0891464311994
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,0.663005886681
2,10,4,1000000,1,1,1000,1000,512,10000,2,29,0.747810890361
2,10,2,10,10,0,1,10,1024,100,5,29,0.438428991906
4,10,2,10,1,1,1,1000,1024,10000,2,0,0.0295805739514
4,10,2,10,10,1,1,10,1024,100,2,29,0.170051508462
2,1,4,1000000,10,1,1000,10,512,100,2,0,0.312564385578
4,10,4,1000000,1,1,1000,1000,1024,10000,5,0,0.385467255335
2,10,2,1000000,10,1,1,1000,512,10000,5,29,0.469812362031
4,1,4,10,10,1,1,10,1024,100,5,0,0.156456953642
2,1,4,10,10,1,1,10,1024,100,5,29,0.439532744665
4,1,4,1000000,1,1,1000,10,512,100,2,29,0.401140544518
4,1,4,10,10,0,1,1000,512,10000,2,0,0.15923473142
2,1,4,1000000,1,1,1000,1000,1024,10000,2,29,0.722663723326
2,10,4,10,10,0,1,10,1024,100,2,0,0.438539367182
2,1,2,1000000,1,1,1000,10,512,100,2,0,0.837969094923
2,10,2,1000000,1,1,1000,1000,512,10000,5,0,0.78721486387
2,10,2,1000000,10,1,1,1000,1024,10000,2,0,0.425735835173
2,10,4,1000000,1,0,1000,10,512,100,5,29,0.70408388521
2,10,2,10,1,0,1000,1000,1024,10000,2,0,0.858572479765
4,1,2,10,10,0,1,10,1024,100,5,0,0.192365710081
4,1,4,1000000,10,0,1,10,512,100,5,0,0.180794701987
2,10,2,1000000,10,0,1000,10,1024,100,2,29,0.0800772626932
2,10,4,10,10,0,1000,1000,512,10000,2,0,0.22661883738
4,1,4,10,10,1,1,10,1024,100,2,29,0.165250183959
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.0870309050773
2,10,4,10,10,0,1,10,512,100,5,0,0.434050772627
2,1,4,10,1,0,1,10,512,100,2,0,0.0869205298013
4,10,4,10,1,0,1,10,1024,100,2,29,0.0300956585725
2,10,2,10,1,1,1,1000,512,10000,2,0,0.085761589404
2,10,4,1000000,10,1,1,10,512,100,5,0,0.440066225166
4,10,4,10,1,1,1,1000,512,10000,2,0,0.0194996320824
4,1,4,1000000,10,1,1,10,1024,100,5,0,0.157487122884
2,1,2,1000000,1,0,1000,10,1024,100,5,29,0.788079470199
2,10,4,10,10,1,1,1000,1024,10000,5,29,0.450993377483
2,10,2,10,10,0,1000,10,512,100,2,29,0.114256806475
2,1,4,10,10,0,1,1000,512,10000,5,29,0.439753495217
4,1,2,10,1,1,1,10,512,100,5,0,0.0255886681383
4,10,2,10,10,1,1,1000,1024,10000,5,29,0.145842531273
2,1,4,10,1,1,1000,1000,512,10000,5,29,0.752520235467
4,1,2,1000000,10,0,1,10,512,100,5,0,0.186184694628
2,10,4,1000000,1,0,1,1000,1024,10000,2,29,0.0861479028698
2,1,2,1000000,1,1,1,10,1024,100,5,0,0.0901949963208
4,10,2,10,1,0,1,10,1024,100,5,0,0.0318432671082
2,1,2,10,1,0,1,1000,1024,10000,5,0,0.0911699779249
2,1,2,10,1,1,1000,10,1024,100,2,29,0.815691685063
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,0.180776306107
2,10,4,1000000,1,1,1000,10,1024,100,2,0,0.710246504783
4,1,2,1000000,1,0,1,10,1024,100,2,0,0.0298565121413
2,1,4,10,1,0,1000,1000,1024,10000,2,0,0.689054451803
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,0.0218727005151
4,10,2,10,1,1,1,10,1024,100,5,0,0.0306107431935
4,1,2,10,10,1,1000,10,512,100,5,0,0.109271523179
4,1,4,10,1,0,1,10,1024,100,2,0,0.0317880794702
2,1,2,10,1,0,1000,10,1024,100,5,0,0.88695732156
4,10,4,1000000,1,1,1,1000,512,10000,2,0,0.0165378955114
2,10,4,10,1,1,1,10,512,100,2,29,0.0879690949227
4,10,4,10,10,0,1,10,512,100,2,29,0.174540103017
2,10,4,1000000,1,0,1,10,1024,100,2,0,0.0864238410596
4,1,2,10,1,0,1,1000,512,10000,2,29,0.0380794701987
4,1,2,1000000,10,1,1,10,1024,100,2,0,0.156696100074
2,1,2,1000000,10,0,1000,1000,1024,10000,2,29,0.194223693893
2,10,4,1000000,1,1,1000,1000,512,10000,5,29,0.710117733628
2,1,4,10,1,0,1,1000,1024,10000,2,29,0.0875091979397
2,10,2,1000000,10,1,1,1000,512,10000,2,29,0.460651214128
4,10,4,10,1,0,1,10,512,100,5,0,0.0277409860191
2,1,2,1000000,10,0,1,10,1024,100,2,0,0.473417954378
4,10,4,10,10,1,1000,10,512,100,2,0,0.0869941133186
4,10,4,10,1,0,1000,1000,1024,10000,2,0,0.325699043414
2,1,2,1000000,1,0,1,10,512,100,5,0,0.0823215599706
2,10,4,10,10,1,1000,1000,1024,10000,5,0,0.211644591611
2,10,2,10,10,0,1,1000,1024,10000,5,29,0.484676232524
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0.115268579838
2,10,4,1000000,10,1,1,10,1024,100,2,0,0.456291390728
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,0.0842531272995
4,10,4,10,1,1,1000,10,1024,100,5,0,0.441593083149
4,1,4,1000000,1,0,1000,10,1024,100,2,29,0.456181015453
4,10,2,10,10,0,1,10,512,100,5,29,0.196688741722
4,1,2,10,1,1,1000,10,1024,100,2,29,0.42717071376
4,1,2,1000000,10,0,1000,10,512,100,5,29,0.0142200147167
4,1,4,1000000,1,0,1,10,1024,100,2,29,0.0265084621045
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,0.133848417954
2,10,2,1000000,10,1,1000,10,1024,100,2,0,0.108406916851
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,0.083885209713
2,1,4,1000000,10,0,1,1000,512,10000,2,29,0.444444444444
4,1,4,10,10,1,1000,10,512,100,5,29,0.0869941133186
4,10,4,1000000,1,0,1,10,512,100,5,29,0.024374540103
2,10,2,10,1,0,1,1000,512,10000,5,29,0.0872332597498
2,10,2,10,1,0,1,1000,1024,10000,2,29,0.0881714495953
4,1,2,1000000,10,0,1000,10,512,100,5,0,0.061276674025
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.0387969094923
4,10,2,10,10,1,1,10,1024,100,5,0,0.180187637969
4,10,2,10,1,0,1,10,512,100,5,29,0.0322111846946
4,1,2,1000000,10,1,1000,1000,512,10000,2,29,0.0247792494481
4,1,2,10,10,0,1000,1000,1024,10000,5,29,0.0919610007358
4,1,2,10,10,1,1000,10,1024,100,5,0,0.0608903605592
2,1,2,10,1,0,1,10,1024,100,2,0,0.0895327446652
2,1,4,10,10,1,1000,10,512,100,5,29,0.222203826343
4,1,4,1000000,1,1,1000,10,512,100,5,29,0.451986754967
4,1,4,10,1,0,1000,10,1024,100,2,0,0.478660779985
2,1,4,1000000,1,1,1000,1000,1024,10000,5,29,0.742236938926
4,1,4,10,1,0,1000,1000,1024,10000,5,0,0.380371596762
4,10,4,1000000,1,1,1,10,1024,100,2,0,0.0266188373804
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.0286055923473
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,0.393432671082
4,10,2,1000000,1,1,1000,10,512,100,2,29,0.487343635026
2,10,4,10,10,1,1,10,1024,100,5,29,0.451471670346
2,1,4,1000000,1,0,1,1000,512,10000,2,0,0.0867549668874
4,10,2,10,10,1,1,1000,512,10000,2,29,0.185890360559
4,10,2,10,1,0,1000,10,512,100,2,29,0.406935246505
2,10,2,10,1,1,1000,1000,512,10000,2,29,0.911883738043
4,10,2,10,10,1,1,1000,1024,10000,2,29,0.201986754967
4,1,2,10,1,1,1,1000,1024,10000,2,0,0.030408388521
4,10,2,10,1,1,1,10,1024,100,2,0,0.0323951434879
4,10,4,10,10,1,1,1000,1024,10000,5,29,0.137251655629
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,0.525864606328
4,1,2,1000000,1,1,1,10,512,100,2,0,0.0247976453274
4,1,4,10,1,1,1,10,1024,100,2,29,0.0377115526122
4,1,2,10,10,1,1000,1000,1024,10000,5,0,0.0941133186166
2,1,2,10,10,1,1,10,1024,100,2,0,0.469775570272
4,10,2,1000000,10,0,1000,1000,512,10000,5,29,0.086331861663
2,1,2,10,10,0,1000,10,1024,100,5,0,0.0775754231052
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,0.0720566593083
