SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.1
1,1,0,0,1,0,0,1,1,0,0,0,1,0,6.168
1,0,0,0,1,1,1,0,1,1,1,0,1,1,6.331
0,0,1,1,1,0,1,1,0,0,0,0,1,1,6.278
0,0,1,1,1,0,1,1,1,0,0,1,1,0,6.285
1,0,0,0,1,0,0,1,1,0,1,1,0,0,6.251
0,1,0,1,1,0,1,1,1,1,1,0,1,1,6.318
0,0,1,1,0,1,0,1,0,1,1,1,1,0,6.274
0,0,1,1,0,0,1,0,0,0,0,0,0,0,6.352
0,0,0,0,0,0,1,1,0,1,1,0,0,1,6.208
0,0,1,0,0,1,0,1,1,0,0,1,1,0,6.266
1,0,1,1,0,1,0,1,0,1,0,0,1,0,6.327
1,1,1,1,1,1,0,1,1,0,0,0,0,1,6.151
1,1,1,1,0,0,1,0,1,1,0,1,1,0,6.222
1,0,0,0,1,1,0,0,1,1,0,1,1,0,6.445
1,1,0,1,1,1,1,0,1,1,1,1,1,0,6.715
0,0,0,0,1,0,0,0,0,1,0,1,0,0,6.488
1,1,1,0,0,1,0,0,0,0,1,1,1,0,6.206
1,1,0,0,0,0,1,1,1,1,1,1,1,0,6.225
1,1,0,0,0,1,0,1,0,0,0,1,1,1,6.377
1,1,1,1,1,0,1,0,1,1,0,1,0,1,6.289
0,1,0,1,0,1,1,1,0,0,0,0,1,1,6.142
1,0,0,0,0,1,1,0,1,0,1,1,1,1,6.309
1,0,0,1,0,0,1,1,0,1,0,1,1,1,6.252
0,1,0,1,0,0,0,0,1,1,1,0,1,1,6.372
0,1,0,0,0,1,0,1,0,1,0,0,1,0,6.43
1,1,0,1,1,0,1,1,0,1,0,1,1,0,6.567
0,1,0,1,0,1,0,0,1,0,1,0,1,1,6.221
0,1,1,0,1,0,1,0,1,0,0,1,1,1,6.121
1,0,0,1,0,0,0,1,0,1,1,0,0,1,6.443
1,1,0,1,0,0,1,1,1,0,1,0,0,0,6.304
0,1,1,0,0,1,0,0,1,1,0,0,0,0,6.255
1,1,0,1,0,1,0,1,1,0,1,1,1,0,6.217
1,0,0,0,0,1,1,0,1,1,1,0,1,0,6.456
1,1,0,1,0,0,1,1,1,0,1,1,0,1,6.32
1,1,1,1,0,1,0,0,0,0,1,0,0,0,6.281
1,1,0,1,0,0,0,1,1,1,1,0,0,1,6.34
1,0,1,1,1,0,0,1,1,0,0,0,0,0,6.458
0,1,0,0,1,0,1,1,0,1,1,1,1,0,6.174
0,0,0,1,0,0,0,1,1,0,1,1,0,1,6.285
0,0,0,1,0,0,0,1,1,1,0,1,0,1,6.317
1,0,1,1,0,0,1,0,1,1,1,0,1,0,6.34
1,1,1,1,1,1,1,0,1,0,0,0,1,0,6.177
0,1,0,1,1,1,1,0,1,0,1,1,1,0,6.219
0,1,1,1,1,1,0,1,0,1,0,1,1,1,6.511
0,1,1,1,0,0,1,1,1,1,0,0,1,0,6.272
0,1,0,1,0,0,0,0,1,0,1,0,1,1,6.19
1,0,1,0,0,1,0,0,1,1,0,0,1,0,6.432
1,0,0,0,0,0,0,0,1,0,1,1,0,0,6.164
1,1,1,0,1,1,0,0,1,0,0,1,0,0,6.269
0,1,1,0,0,1,1,0,0,1,0,0,0,1,6.508
0,1,1,1,1,1,1,0,0,1,0,0,0,0,6.365
0,0,1,0,1,1,0,0,1,1,1,1,0,0,6.362
0,0,1,0,1,1,0,0,1,0,1,1,0,0,6.352
1,0,1,0,1,1,0,1,1,0,0,0,1,0,6.361
1,0,0,1,0,1,1,1,1,1,1,1,1,1,6.374
1,0,1,1,1,1,1,1,1,1,1,1,1,0,6.336
0,1,0,1,0,0,1,0,0,0,0,1,0,0,6.209
1,0,1,1,1,1,0,0,0,0,1,0,0,0,6.342
1,1,0,0,1,1,0,0,0,0,1,1,0,0,6.382
0,1,0,1,1,0,0,0,0,0,0,0,1,1,6.195
1,0,1,1,1,1,1,0,0,1,0,0,1,0,6.401
0,0,1,1,0,1,0,0,0,0,1,0,0,0,6.318
1,1,0,0,1,0,1,0,1,1,1,0,1,1,6.297
1,1,1,0,1,1,1,0,1,1,0,1,0,1,6.351
0,0,0,0,1,0,0,1,1,0,0,0,0,1,6.36
1,1,1,1,1,0,0,0,0,1,0,1,0,0,6.382
0,0,0,0,1,0,0,0,0,1,0,1,1,0,6.448
0,0,0,0,1,0,1,1,0,1,1,1,1,0,6.294
0,0,1,1,0,0,1,0,1,1,1,1,1,0,6.286
1,1,0,1,0,0,0,0,1,1,1,1,1,0,6.295
1,1,1,1,0,0,0,1,1,1,0,0,1,0,6.491
1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.261
0,0,0,1,0,1,0,1,1,1,0,1,0,1,6.406
0,0,1,0,1,0,0,1,0,1,1,1,0,1,6.36
1,0,0,0,1,0,1,1,0,0,1,1,0,1,6.232
0,1,1,1,1,0,0,0,1,1,1,1,1,0,6.297
1,0,0,1,0,0,0,0,1,0,1,0,0,0,6.438
0,0,0,1,1,0,0,1,1,1,1,0,0,1,6.346
0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.358
1,0,0,0,0,0,1,0,0,1,0,1,0,0,6.384
1,0,1,0,1,1,0,1,1,1,0,1,1,1,6.337
0,1,1,0,0,1,1,1,0,1,1,0,1,1,6.292
1,0,1,0,0,0,0,0,1,0,1,1,1,0,6.117
0,0,1,0,0,1,1,0,0,1,1,0,1,0,6.372
1,1,1,0,0,0,0,1,1,0,1,0,1,1,6.24
0,1,0,0,1,1,1,1,1,0,0,1,1,0,6.153
1,0,1,0,1,1,1,0,1,1,0,0,0,1,6.397
0,0,1,0,1,0,0,1,0,1,0,0,1,1,6.343
0,0,1,0,0,1,1,1,0,1,0,1,0,1,6.244
0,0,0,0,1,0,0,1,1,1,1,0,1,0,6.373
0,0,0,1,0,1,0,1,1,1,1,1,0,1,6.675
0,0,1,0,1,0,0,0,1,0,1,1,1,0,6.132
0,1,0,0,1,0,0,0,1,1,0,1,0,0,6.282
1,1,1,0,1,1,0,1,1,0,1,0,1,1,6.277
1,1,1,0,0,0,1,1,1,0,0,0,0,1,6.199
0,1,0,1,0,1,1,0,0,1,0,0,0,1,6.508
0,0,1,1,0,1,0,0,1,0,1,0,0,1,6.452
0,1,1,0,1,1,1,1,0,0,1,1,0,1,6.345
0,0,0,0,1,0,1,1,0,0,0,1,1,1,6.145
0,0,0,0,1,1,0,0,1,0,0,1,0,1,6.357
0,0,1,0,0,1,1,1,1,1,0,1,0,0,6.432
1,1,0,1,1,0,0,0,1,0,1,1,0,1,6.383
0,0,0,1,0,0,1,0,0,0,1,0,1,1,6.161
0,0,0,0,0,0,0,1,1,1,0,0,1,1,6.318
0,0,1,1,0,0,0,1,1,1,1,1,1,1,6.338
0,0,0,1,0,1,1,0,0,0,1,1,1,0,6.227
0,0,1,0,1,1,1,1,1,0,1,1,0,0,6.273
0,1,0,0,1,1,1,0,0,1,1,0,0,1,6.475
1,0,0,1,1,0,0,1,0,0,0,0,0,1,6.374
1,1,0,1,1,1,1,1,1,1,0,1,1,0,6.247
1,1,0,1,1,0,0,0,0,0,1,1,0,1,6.239
1,1,1,0,0,1,0,1,1,0,1,0,0,1,6.272
0,0,1,1,0,0,0,0,0,0,1,0,1,1,6.176
1,1,1,1,1,0,1,1,1,0,1,0,1,0,6.283
1,1,1,0,0,0,0,0,0,0,1,0,1,1,6.26
0,0,1,0,0,1,0,0,0,1,0,1,1,1,6.297
0,1,0,0,0,0,1,1,0,1,0,0,1,0,6.306
0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.432
1,1,0,0,0,0,1,1,0,1,1,1,0,1,6.376
0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.508
1,0,0,1,0,0,1,0,1,1,0,1,1,1,6.36
0,0,1,1,1,0,0,1,1,0,0,1,1,1,6.314
1,0,1,0,0,1,1,0,1,0,0,1,0,0,6.316
0,0,1,0,1,0,1,1,0,0,0,1,0,1,6.177
1,1,0,1,1,1,1,1,1,1,0,0,0,0,6.396
1,1,1,1,1,0,0,0,0,1,1,0,0,0,6.427
1,0,1,1,1,1,1,1,0,0,0,1,1,0,6.274
0,0,0,0,1,0,0,1,0,1,1,0,1,1,6.281
0,1,0,0,0,1,1,0,0,1,1,0,1,1,6.338
1,0,0,1,0,1,0,1,1,0,1,0,1,1,6.149
1,1,1,1,0,1,1,1,0,1,1,1,1,0,6.171
1,1,0,1,1,0,1,0,1,0,0,0,0,1,6.371
0,0,1,1,1,0,1,0,1,0,1,1,0,1,6.174
0,1,1,1,0,0,0,0,1,1,0,0,1,0,6.396
1,1,0,0,1,1,0,1,1,0,0,1,1,0,6.222
1,1,1,0,0,0,1,1,0,1,1,1,1,0,6.307
0,1,1,1,1,0,1,0,0,0,1,1,1,0,6.143
0,0,0,1,0,1,1,1,0,1,1,0,1,1,6.284
0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.403
0,0,0,1,0,1,1,0,1,0,0,1,1,0,6.216
1,0,0,1,1,0,1,0,1,0,1,0,0,1,6.288
0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.395
1,0,0,1,0,1,1,0,0,1,1,0,1,1,6.239
0,1,1,1,1,0,0,1,0,0,1,1,0,0,6.332
0,1,1,0,0,1,0,1,1,0,0,0,0,1,6.475
0,0,0,0,0,1,1,1,0,0,1,0,0,0,6.31
0,1,0,0,1,1,0,1,0,1,1,1,1,1,6.426
0,0,1,1,1,0,1,1,1,0,0,1,0,0,6.406
0,1,1,0,1,0,1,1,1,0,1,0,0,0,6.234
0,1,0,1,0,0,0,0,1,0,1,1,1,0,6.191
1,1,1,1,1,1,0,0,1,1,1,1,0,0,6.618
0,0,1,0,1,0,1,1,1,1,1,0,1,1,6.317
0,0,1,0,0,1,0,1,1,1,1,1,0,1,6.286
1,0,0,0,0,0,1,0,0,0,0,0,1,1,6.72
1,0,1,0,1,0,0,0,0,1,0,0,1,1,6.371
