topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,1,2,10,1,0,1,1000,512,10000,2,29,873.58333333333337
2,1,4,1000000,1,1,1,10,512,100,2,0,900.66666666666663
2,10,4,10,1,0,1000,10,1024,100,2,29,9201.75
2,1,2,10,1,1,1000,10,1024,100,5,0,9416.9166666666661
4,10,4,10,1,1,1000,10,1024,100,2,29,6306.583333333333
2,1,4,1000000,1,1,1,10,1024,100,2,29,914.66666666666663
2,1,4,10,1,0,1000,1000,1024,10000,5,29,9116.5833333333339
2,1,4,1000000,1,1,1000,10,512,100,5,0,9250.4166666666661
4,1,4,10,10,1,1000,1000,1024,10000,5,29,4104.333333333333
2,10,4,10,10,1,1,10,512,100,5,29,6164.166666666667
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,4020.1666666666665
2,10,4,10,1,1,1000,1000,512,10000,2,0,9052.25
2,10,2,10,1,0,1000,10,512,100,2,0,9796.6666666666661
4,1,4,10,1,1,1000,10,1024,100,5,29,6500.75
4,10,4,1000000,10,0,1000,10,1024,100,5,29,4244.583333333333
2,10,2,1000000,1,1,1000,10,1024,100,2,29,9677.25
2,1,2,1000000,10,0,1,10,1024,100,5,29,6435.583333333333
2,1,2,10,10,1,1,1000,1024,10000,5,29,6409.333333333333
4,10,4,1000000,1,0,1,10,1024,100,2,0,885.16666666666663
2,10,2,1000000,1,1,1000,1000,1024,10000,5,0,9889.25
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,5027.75
4,1,2,10,1,0,1000,10,512,100,2,29,7384.583333333333
4,10,2,10,1,0,1000,10,512,100,5,29,7059.0
4,10,2,10,10,1,1,1000,1024,10000,5,0,4127.583333333333
4,1,2,10,10,1,1,10,512,100,5,29,4202.666666666667
4,1,2,10,1,1,1000,10,512,100,2,0,7217.75
2,10,2,10,10,1,1000,10,512,100,2,0,9154.5833333333339
2,10,4,10,1,0,1,10,512,100,2,0,915.83333333333337
4,10,4,1000000,1,0,1,10,1024,100,5,0,892.66666666666663
2,1,4,10,10,0,1000,1000,1024,10000,5,0,8044.416666666667
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,6254.333333333333
4,1,2,10,10,0,1,1000,512,10000,2,0,4163.75
2,10,2,1000000,1,1,1000,10,512,100,5,29,9886.9166666666661
2,10,4,10,10,1,1,10,1024,100,5,29,6042.75
4,10,4,1000000,1,1,1000,10,1024,100,5,29,6442.083333333333
4,1,2,1000000,1,0,1000,1000,512,10000,5,0,7356.583333333333
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,10031.083333333334
4,1,2,1000000,10,0,1000,10,512,100,5,29,5648.833333333333
2,10,2,10,10,1,1,10,512,100,2,29,6472.333333333333
4,10,4,10,1,1,1000,1000,1024,10000,2,0,5900.5
2,10,2,10,1,0,1,10,1024,100,2,29,911.16666666666663
4,10,4,10,1,1,1,10,512,100,2,0,862.5
2,10,2,1000000,1,1,1000,10,1024,100,5,29,10140.083333333334
2,1,2,10,10,0,1000,10,1024,100,2,0,9112.1666666666661
4,10,2,10,1,0,1000,1000,512,10000,5,0,7291.833333333333
2,10,4,1000000,10,1,1,10,1024,100,5,29,6202.916666666667
2,10,2,10,1,0,1,10,512,100,2,29,901.75
2,1,2,1000000,1,1,1,10,512,100,2,29,906.0
4,10,2,1000000,10,0,1000,10,1024,100,2,29,5213.75
2,1,2,1000000,1,0,1,10,512,100,5,0,906.33333333333337
2,1,4,10,1,1,1000,1000,1024,10000,2,0,9387.75
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,4083.75
4,1,2,10,10,0,1000,10,1024,100,2,29,5114.666666666667
2,1,2,1000000,10,0,1000,1000,512,10000,2,29,9043.8333333333339
2,1,4,1000000,1,0,1,1000,512,10000,2,0,899.33333333333337
2,10,2,10,1,1,1000,1000,512,10000,2,29,10088.916666666666
2,10,4,10,1,0,1000,10,512,100,5,29,8909.5
2,1,4,10,1,0,1,10,1024,100,2,0,902.83333333333337
2,10,4,10,1,1,1000,1000,512,10000,5,0,9260.5
4,10,4,1000000,1,0,1,1000,512,10000,5,0,886.33333333333337
4,10,4,1000000,1,1,1000,10,1024,100,5,0,6341.416666666667
2,1,2,10,10,1,1,10,1024,100,2,0,6461.333333333333
2,10,4,1000000,1,1,1,10,1024,100,2,0,902.58333333333337
4,1,2,1000000,10,0,1,10,1024,100,5,29,4205.416666666667
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,867.16666666666663
4,1,2,10,1,1,1000,1000,1024,10000,2,29,7218.833333333333
2,10,4,1000000,10,1,1,1000,1024,10000,5,29,6218.083333333333
4,10,2,10,1,0,1,1000,512,10000,5,0,872.5
2,10,2,1000000,10,1,1000,10,512,100,2,29,9205.0833333333339
4,10,2,10,1,1,1,1000,512,10000,2,29,867.33333333333337
2,1,4,10,10,1,1000,10,512,100,2,0,8307.0833333333339
4,10,2,10,1,0,1,10,1024,100,5,29,859.0
2,10,2,1000000,10,0,1000,1000,1024,10000,5,29,8516.9166666666661
4,1,4,10,10,1,1,1000,512,10000,5,29,2918.75
4,1,2,10,10,1,1,10,1024,100,2,0,4117.833333333333
2,10,4,1000000,10,1,1,1000,512,10000,5,29,6171.083333333333
4,1,2,1000000,1,0,1,1000,512,10000,5,29,866.91666666666663
2,1,4,10,10,0,1,10,512,100,5,0,6120.583333333333
2,10,4,10,10,0,1,1000,512,10000,2,0,6131.416666666667
2,1,4,10,1,0,1000,1000,1024,10000,2,0,9180.4166666666661
2,1,2,1000000,1,0,1,1000,512,10000,2,0,891.16666666666663
2,1,4,1000000,10,1,1,10,1024,100,5,0,6039.416666666667
4,10,4,10,10,0,1000,10,1024,100,2,0,4053.75
2,1,4,10,1,0,1,1000,1024,10000,5,0,903.08333333333337
2,1,4,1000000,10,1,1000,10,512,100,2,29,7765.666666666667
4,10,2,10,10,1,1,1000,1024,10000,5,29,4027.8333333333335
2,1,2,10,1,1,1000,10,1024,100,2,0,9715.75
2,10,4,10,1,0,1,10,1024,100,2,0,911.75
4,1,2,1000000,1,0,1,10,512,100,2,29,885.66666666666663
2,10,4,1000000,10,1,1,10,512,100,5,29,6101.333333333333
4,1,4,1000000,10,0,1000,1000,512,10000,2,29,4111.583333333333
2,10,2,10,1,0,1,10,512,100,5,0,902.83333333333337
4,1,4,10,10,1,1000,10,512,100,5,29,4001.4166666666665
4,10,2,1000000,10,1,1000,10,512,100,2,29,5593.0
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,5342.083333333333
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,5302.0
4,10,2,1000000,10,0,1000,1000,512,10000,5,29,4952.666666666667
4,1,2,1000000,10,1,1000,10,512,100,5,0,5341.75
2,1,4,1000000,1,1,1,10,512,100,2,29,903.91666666666663
2,1,4,10,10,1,1000,1000,512,10000,2,0,7619.166666666667
2,10,2,1000000,10,1,1,1000,1024,10000,2,0,6457.0
2,1,2,10,10,1,1000,1000,1024,10000,2,29,8842.3333333333339
2,1,2,10,10,0,1000,1000,512,10000,2,0,8696.5
4,10,4,1000000,10,1,1,10,1024,100,2,29,3039.1666666666665
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,856.58333333333337
2,1,2,10,1,1,1,10,512,100,5,0,910.83333333333337
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,6017.0
2,1,4,1000000,1,1,1000,10,512,100,5,29,9149.8333333333339
2,10,2,1000000,10,0,1,10,512,100,2,29,6403.583333333333
2,10,2,10,1,0,1000,10,1024,100,5,29,9761.1666666666661
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,4018.25
4,10,2,10,10,1,1000,1000,512,10000,5,29,5718.5
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,4167.0
4,1,4,1000000,10,0,1,1000,512,10000,2,0,2965.25
2,10,4,10,1,1,1000,10,512,100,5,29,9260.1666666666661
4,1,4,1000000,10,0,1,10,1024,100,5,0,3008.75
4,10,4,10,10,1,1000,10,512,100,5,29,4149.416666666667
4,10,2,1000000,1,1,1,10,512,100,2,0,851.5
4,1,2,1000000,1,0,1,1000,512,10000,5,0,887.33333333333337
2,1,4,10,1,1,1,1000,1024,10000,2,0,916.33333333333337
2,10,2,10,10,0,1,1000,512,10000,2,29,6437.416666666667
2,1,2,10,1,1,1000,1000,512,10000,2,0,10200.083333333334
4,1,4,10,1,0,1,1000,512,10000,2,0,838.33333333333337
2,1,2,1000000,10,1,1,10,512,100,5,29,6560.083333333333
4,10,2,10,1,0,1,1000,1024,10000,2,29,877.16666666666663
4,10,4,10,10,0,1000,1000,512,10000,2,0,4233.5
4,1,4,10,1,1,1000,1000,1024,10000,5,29,6072.25
4,10,2,10,10,1,1000,10,512,100,5,0,5023.75
2,10,2,10,1,1,1,10,1024,100,2,29,908.58333333333337
2,10,4,1000000,1,0,1000,10,512,100,5,29,8953.8333333333339
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,8487.6666666666661
4,10,4,1000000,10,0,1,10,1024,100,5,29,3088.5833333333335
4,10,2,1000000,1,1,1000,10,1024,100,5,0,7199.583333333333
2,1,2,1000000,1,1,1000,1000,1024,10000,5,29,9989.8333333333339
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,4158.416666666667
2,1,4,10,10,0,1000,1000,1024,10000,2,29,8468.5833333333339
4,1,2,1000000,10,1,1,10,1024,100,2,0,4192.583333333333
4,10,4,10,1,0,1,1000,512,10000,5,29,898.16666666666663
2,10,4,10,10,0,1,1000,1024,10000,5,29,6212.0
4,10,2,1000000,10,0,1000,1000,512,10000,2,0,5242.75
2,1,4,10,1,1,1000,1000,512,10000,2,0,9271.5
4,10,4,10,1,1,1,10,512,100,5,0,890.16666666666663
2,1,4,10,10,0,1000,10,1024,100,2,0,7579.083333333333
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,6169.916666666667
4,1,2,1000000,10,1,1,1000,512,10000,2,0,4199.5
4,1,2,1000000,1,1,1000,1000,1024,10000,2,0,7640.333333333333
2,10,2,10,1,0,1000,10,512,100,5,29,9899.1666666666661
2,1,2,10,1,0,1000,10,512,100,2,0,9886.8333333333339
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,7573.75
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,910.75
4,1,4,10,10,0,1000,10,1024,100,2,0,3991.25
4,1,2,10,1,0,1,1000,512,10000,2,0,890.75
4,1,2,10,1,1,1,1000,1024,10000,2,0,881.58333333333337
4,1,2,10,1,1,1000,10,1024,100,2,0,7250.583333333333
2,10,4,1000000,1,0,1,1000,512,10000,2,0,902.16666666666663
4,10,2,10,1,1,1,10,1024,100,2,29,876.0
2,1,2,1000000,1,0,1000,1000,1024,10000,5,29,9977.8333333333339
2,10,2,1000000,10,0,1,10,512,100,5,0,6504.333333333333
2,1,4,10,10,1,1,1000,512,10000,5,29,6246.666666666667
2,1,2,10,10,0,1,1000,512,10000,2,0,6401.083333333333
4,10,4,1000000,10,0,1,1000,512,10000,2,0,3006.5
2,10,2,10,1,0,1,1000,1024,10000,2,29,901.75
2,1,4,1000000,10,0,1,1000,1024,10000,5,0,6207.0
4,10,4,10,1,1,1,1000,1024,10000,5,0,897.41666666666663
4,10,2,10,10,1,1000,1000,1024,10000,5,0,5131.416666666667
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,9042.0
2,10,4,10,10,1,1000,10,512,100,5,0,7827.083333333333
2,10,4,1000000,1,1,1000,1000,512,10000,2,29,8979.1666666666661
4,1,4,1000000,1,0,1,1000,1024,10000,5,29,887.16666666666663
4,1,4,10,1,0,1000,1000,1024,10000,5,29,6217.083333333333
2,10,4,1000000,1,0,1,10,512,100,5,29,901.08333333333337
4,10,2,1000000,1,1,1000,1000,512,10000,2,0,7330.166666666667
2,10,4,1000000,10,0,1,10,512,100,5,0,6213.25
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,6304.166666666667
4,1,2,1000000,10,1,1000,10,512,100,5,29,5534.0
4,10,2,10,10,1,1,10,1024,100,5,0,4173.833333333333
4,10,4,1000000,1,0,1000,10,1024,100,5,29,6377.833333333333
4,1,2,10,1,0,1000,10,512,100,5,29,7218.083333333333
2,1,4,1000000,10,0,1,10,1024,100,5,29,6332.416666666667
4,10,4,1000000,10,1,1000,1000,1024,10000,5,0,4623.25
4,1,2,10,1,1,1,1000,512,10000,2,0,866.0
2,10,4,1000000,1,0,1000,1000,1024,10000,5,0,8920.3333333333339
4,1,2,1000000,10,0,1000,1000,512,10000,5,0,4973.416666666667
2,10,4,10,10,1,1,1000,512,10000,5,29,6251.25
2,10,2,1000000,1,1,1000,1000,1024,10000,2,29,9920.5833333333339
2,10,2,1000000,10,1,1,1000,512,10000,2,29,6399.416666666667
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,900.75
4,10,2,10,10,0,1,10,1024,100,2,29,4132.5
4,1,4,1000000,1,0,1000,10,1024,100,5,0,6344.5
4,10,4,1000000,1,1,1000,10,512,100,5,0,6073.333333333333
2,1,2,10,10,1,1000,1000,512,10000,5,29,8788.75
2,10,4,1000000,10,1,1000,1000,512,10000,2,0,8014.333333333333
4,10,2,1000000,10,1,1000,10,512,100,5,29,4828.333333333333
2,1,4,1000000,10,0,1,1000,512,10000,2,29,6018.083333333333
2,1,2,1000000,1,1,1000,1000,1024,10000,2,29,9618.0
2,1,4,1000000,10,1,1,1000,1024,10000,5,0,6250.083333333333
4,1,4,10,10,0,1000,10,512,100,2,29,3415.5833333333335
4,1,2,1000000,10,0,1,10,512,100,2,0,4083.3333333333335
2,1,2,10,1,1,1,10,512,100,2,29,923.0
4,10,2,10,1,0,1,1000,1024,10000,5,29,860.58333333333337
4,1,4,1000000,1,1,1000,10,512,100,5,29,6219.083333333333
4,10,4,10,10,0,1000,10,1024,100,5,29,4017.0833333333335
2,10,2,1000000,10,1,1,10,512,100,2,29,6371.75
4,1,2,1000000,1,1,1,10,512,100,5,29,894.5
2,1,4,1000000,1,1,1,1000,1024,10000,5,29,920.0
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,6146.916666666667
2,1,4,1000000,10,0,1,1000,1024,10000,2,0,6254.25
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,4131.5
4,10,4,10,10,0,1000,10,512,100,2,29,3888.9166666666665
2,1,2,10,10,0,1,10,512,100,5,0,6393.5
4,10,2,10,1,0,1000,1000,512,10000,2,29,7267.0
4,1,4,1000000,10,0,1000,10,512,100,2,0,3962.0833333333335
2,1,2,1000000,10,0,1000,10,1024,100,2,0,8918.25
4,1,4,10,10,1,1,10,1024,100,5,29,3062.4166666666665
4,10,4,1000000,10,0,1,1000,512,10000,2,29,3105.25
4,1,4,1000000,1,0,1,10,1024,100,2,0,885.41666666666663
2,10,2,10,1,1,1,10,512,100,5,29,900.83333333333337
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,4078.6666666666665
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,4240.5
4,10,2,1000000,10,0,1,10,1024,100,5,29,4120.25
2,10,2,1000000,1,1,1000,1000,512,10000,2,29,9839.9166666666661
2,10,4,10,1,1,1000,1000,512,10000,2,29,9096.0
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,4192.25
2,1,4,10,10,1,1,10,512,100,5,29,6017.416666666667
2,10,4,1000000,10,0,1,1000,1024,10000,5,0,6191.166666666667
4,10,4,1000000,1,1,1,10,1024,100,5,0,892.58333333333337
4,1,2,10,1,0,1000,1000,1024,10000,5,0,7196.833333333333
4,10,2,10,10,0,1000,10,1024,100,5,29,5500.333333333333
4,1,4,10,10,1,1,10,512,100,5,0,2987.3333333333335
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,907.08333333333337
2,10,4,10,1,0,1,10,1024,100,2,29,911.08333333333337
4,1,4,1000000,10,1,1000,1000,512,10000,5,0,4117.166666666667
4,10,2,10,10,0,1000,1000,1024,10000,5,29,5441.333333333333
4,1,2,1000000,1,0,1,1000,512,10000,2,0,884.91666666666663
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,4087.75
2,1,4,1000000,1,1,1000,1000,1024,10000,2,29,9258.5833333333339
2,1,2,10,10,0,1000,10,1024,100,2,29,9217.25
4,1,4,1000000,10,0,1,1000,512,10000,2,29,3025.1666666666665
2,1,4,10,10,0,1000,1000,512,10000,5,29,8485.8333333333339
2,10,4,1000000,10,1,1000,1000,1024,10000,2,29,8074.166666666667
4,1,4,10,10,1,1000,10,1024,100,5,0,4331.75
4,1,4,10,10,1,1,10,1024,100,2,0,3000.5
2,1,4,10,10,0,1000,10,512,100,5,0,8144.75
2,10,4,1000000,1,0,1000,1000,512,10000,2,29,9104.6666666666661
2,10,4,10,10,1,1,1000,1024,10000,2,29,6191.666666666667
2,10,4,1000000,10,0,1000,10,1024,100,2,29,8162.833333333333
4,10,4,10,1,1,1000,10,512,100,5,0,6272.916666666667
2,1,2,1000000,1,1,1,10,1024,100,5,29,903.16666666666663
2,10,2,10,1,0,1,1000,512,10000,5,29,918.83333333333337
2,10,4,10,10,1,1000,1000,512,10000,2,0,8117.333333333333
4,10,2,10,1,0,1,1000,512,10000,2,0,879.16666666666663
4,10,2,1000000,10,1,1,10,1024,100,5,29,4080.25
2,10,4,1000000,1,0,1,10,512,100,5,0,905.5
2,10,2,10,1,1,1,1000,512,10000,2,29,911.0
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,7250.583333333333
2,10,2,10,1,0,1000,1000,512,10000,2,29,9864.3333333333339
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,9121.75
2,10,4,10,1,0,1000,1000,1024,10000,5,29,8939.5
4,10,4,10,1,0,1000,1000,1024,10000,2,29,6442.5
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,7257.666666666667
2,10,2,1000000,10,1,1,1000,512,10000,5,29,6509.166666666667
4,10,4,10,10,1,1000,1000,1024,10000,5,29,4195.833333333333
2,1,2,1000000,10,0,1000,10,512,100,5,0,8844.5833333333339
2,1,2,10,1,0,1,10,1024,100,2,29,900.08333333333337
2,10,4,1000000,10,1,1,1000,1024,10000,2,0,6262.416666666667
4,10,4,10,1,0,1000,1000,512,10000,5,0,6235.583333333333
2,1,2,10,1,1,1000,10,512,100,5,0,9410.3333333333339
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,6343.0
2,10,2,10,1,1,1000,1000,1024,10000,5,0,9833.8333333333339
2,1,2,1000000,10,0,1,1000,512,10000,5,0,6418.166666666667
2,1,2,1000000,10,1,1000,10,1024,100,2,0,9094.6666666666661
2,10,4,1000000,10,0,1,10,1024,100,5,0,6160.5
4,10,2,10,10,1,1000,1000,512,10000,2,0,5254.166666666667
4,10,2,1000000,1,1,1000,10,512,100,2,0,7510.166666666667
4,10,4,10,1,0,1,1000,512,10000,5,0,885.25
4,10,2,10,1,1,1000,10,512,100,5,0,7626.5
2,10,2,1000000,1,1,1,1000,512,10000,2,29,916.66666666666663
4,10,2,10,1,1,1000,10,512,100,2,29,7201.25
2,10,4,10,1,1,1,1000,1024,10000,2,0,897.58333333333337
2,10,4,10,10,0,1,10,1024,100,2,29,6030.25
2,1,2,1000000,10,1,1,10,512,100,5,0,6339.083333333333
2,1,4,10,1,1,1,10,512,100,5,0,906.58333333333337
2,10,2,10,10,1,1,10,512,100,5,0,6210.0
2,10,2,1000000,1,0,1,10,1024,100,5,29,910.41666666666663
4,1,2,10,1,1,1,10,1024,100,5,0,859.75
4,10,2,10,10,1,1,1000,1024,10000,2,29,4145.166666666667
4,10,4,1000000,10,0,1000,10,1024,100,2,0,4504.25
4,10,2,1000000,10,0,1,1000,512,10000,2,0,4226.666666666667
2,1,4,10,10,1,1000,1000,512,10000,2,29,8408.9166666666661
4,1,2,10,10,1,1000,1000,1024,10000,5,29,5406.666666666667
4,10,4,10,10,0,1,1000,1024,10000,5,0,3068.6666666666665
4,10,2,1000000,1,1,1000,10,512,100,2,29,7542.416666666667
4,1,4,10,10,1,1000,1000,1024,10000,2,0,3715.1666666666665
4,10,4,10,1,0,1000,10,512,100,2,0,6093.833333333333
2,1,4,10,10,1,1,10,512,100,2,0,6087.166666666667
2,10,2,10,10,0,1000,1000,1024,10000,2,0,9125.4166666666661
4,1,2,1000000,1,0,1,10,1024,100,2,29,870.58333333333337
2,1,2,1000000,1,1,1,10,512,100,5,29,908.91666666666663
4,10,4,10,10,0,1000,1000,512,10000,2,29,4051.75
4,1,4,1000000,1,0,1,1000,512,10000,5,29,882.5
2,10,2,10,10,0,1000,1000,1024,10000,5,29,9047.75
2,1,4,1000000,10,1,1000,1000,1024,10000,5,29,8164.083333333333
2,1,4,1000000,1,1,1000,10,1024,100,2,0,8872.3333333333339
2,10,4,10,1,1,1000,10,1024,100,2,0,9006.8333333333339
2,10,2,1000000,1,0,1000,10,512,100,5,29,9945.5833333333339
2,10,2,10,1,0,1,10,512,100,5,29,909.33333333333337
2,1,2,10,10,0,1000,10,512,100,5,0,8917.25
2,10,4,1000000,1,1,1000,10,512,100,5,29,9124.0
4,1,4,10,1,0,1,10,512,100,5,0,890.75
2,10,2,1000000,1,0,1,10,512,100,2,0,914.91666666666663
2,10,2,10,10,0,1,1000,512,10000,2,0,6523.166666666667
4,1,2,1000000,10,1,1,1000,512,10000,5,29,4091.0833333333335
2,10,2,10,10,1,1,1000,512,10000,5,29,6379.833333333333
4,1,2,10,1,0,1000,1000,512,10000,5,0,7515.916666666667
2,1,2,10,10,0,1,1000,1024,10000,5,29,6461.666666666667
4,10,2,10,10,0,1000,10,512,100,5,0,5250.666666666667
4,10,4,1000000,1,1,1000,1000,1024,10000,2,29,6331.416666666667
2,1,4,1000000,10,0,1000,1000,1024,10000,5,29,8043.666666666667
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,891.08333333333337
4,1,4,1000000,1,1,1,10,512,100,2,29,847.08333333333337
2,1,2,1000000,1,0,1,10,1024,100,2,29,892.08333333333337
2,1,2,10,1,0,1000,1000,1024,10000,5,29,9777.9166666666661
2,10,2,10,1,1,1,10,1024,100,5,0,908.0
4,10,2,1000000,10,0,1,10,512,100,2,29,4110.583333333333
4,1,2,10,10,0,1,1000,1024,10000,5,29,4113.583333333333
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,9786.25
4,1,4,10,1,1,1,1000,512,10000,5,29,889.5
2,10,2,10,10,1,1000,10,512,100,5,29,9029.4166666666661
2,1,4,1000000,10,0,1,10,512,100,2,29,6260.583333333333
4,1,4,10,1,1,1,10,1024,100,2,29,868.58333333333337
2,1,4,10,1,0,1,1000,512,10000,2,0,920.41666666666663
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,9870.0833333333339
2,1,4,1000000,1,0,1000,10,1024,100,5,0,9486.4166666666661
2,1,4,10,10,1,1,10,512,100,5,0,6061.583333333333
2,1,4,1000000,10,0,1,10,512,100,5,29,6285.583333333333
4,1,2,1000000,1,0,1000,1000,512,10000,2,29,7751.166666666667
4,10,4,1000000,10,1,1,10,512,100,2,29,3071.5
4,1,2,10,10,1,1000,10,1024,100,5,29,5523.833333333333
2,1,2,1000000,1,0,1,10,512,100,2,0,900.08333333333337
4,1,4,1000000,1,0,1,1000,512,10000,5,0,893.16666666666663
4,10,2,1000000,1,1,1,10,512,100,5,0,876.91666666666663
4,1,4,1000000,1,0,1000,1000,512,10000,5,0,6306.583333333333
2,1,4,1000000,10,1,1,1000,512,10000,2,0,6149.25
4,1,2,10,10,1,1,10,1024,100,5,0,4183.25
4,1,2,10,10,0,1,10,1024,100,5,29,4191.416666666667
2,1,2,1000000,10,1,1,1000,512,10000,5,29,6356.583333333333
2,1,4,10,10,1,1,10,1024,100,5,29,6086.25
2,10,2,1000000,10,1,1,10,1024,100,2,29,6325.833333333333
2,10,4,1000000,10,1,1,1000,1024,10000,5,0,6141.5
4,10,2,1000000,10,0,1,10,1024,100,5,0,4117.5
2,10,2,10,1,1,1000,10,1024,100,5,29,10057.916666666666
4,10,2,10,1,0,1,10,1024,100,2,29,841.91666666666663
2,10,2,1000000,1,0,1000,10,1024,100,5,29,9778.1666666666661
2,1,4,10,1,1,1000,1000,512,10000,5,29,9195.3333333333339
4,10,4,1000000,1,1,1,1000,512,10000,2,0,896.66666666666663
2,10,4,1000000,10,0,1,1000,512,10000,5,0,6238.5
2,10,2,10,1,0,1000,10,512,100,2,29,9579.6666666666661
2,10,2,1000000,1,1,1000,10,1024,100,5,0,9699.0833333333339
2,10,4,1000000,10,1,1,10,1024,100,2,29,6184.75
4,10,2,1000000,1,1,1,10,1024,100,5,0,863.08333333333337
4,10,2,10,10,0,1000,10,512,100,2,0,5280.583333333333
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,2973.8333333333335
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,7317.666666666667
2,1,2,10,10,1,1,10,512,100,2,0,6439.833333333333
2,1,4,1000000,10,1,1000,1000,512,10000,2,0,8004.416666666667
2,10,2,1000000,10,0,1,10,1024,100,5,0,6446.0
2,1,2,1000000,1,1,1,10,512,100,2,0,915.33333333333337
2,1,2,10,1,0,1000,10,1024,100,5,0,9993.5
4,10,4,10,1,0,1,10,512,100,5,29,883.75
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,5891.916666666667
2,1,4,1000000,1,0,1,10,1024,100,2,29,915.41666666666663
4,10,2,1000000,10,1,1000,1000,512,10000,5,0,6137.0
4,10,2,1000000,1,0,1,10,1024,100,5,0,872.25
4,10,4,1000000,10,0,1000,10,512,100,2,29,3856.3333333333335
4,1,2,1000000,10,1,1,10,512,100,2,0,4136.916666666667
2,10,2,1000000,1,0,1,10,1024,100,2,29,909.66666666666663
2,1,2,1000000,10,0,1,1000,1024,10000,5,29,6495.5
4,1,4,10,1,1,1000,1000,1024,10000,2,0,6287.916666666667
4,10,2,10,1,1,1,1000,1024,10000,5,29,844.0
2,10,2,10,10,0,1,1000,1024,10000,5,29,6430.083333333333
2,10,4,1000000,1,1,1000,10,1024,100,2,0,9302.5
2,10,2,1000000,10,0,1,10,1024,100,2,0,6388.833333333333
2,10,2,10,10,0,1,10,512,100,5,0,6312.916666666667
4,10,4,1000000,1,0,1,1000,512,10000,5,29,868.58333333333337
2,1,4,10,10,1,1,1000,1024,10000,2,29,6065.5
4,1,2,10,10,0,1000,1000,512,10000,5,29,5711.083333333333
2,1,2,10,1,0,1000,1000,512,10000,5,29,9926.25
2,1,2,1000000,10,0,1000,10,1024,100,5,29,8827.8333333333339
2,1,2,10,10,0,1000,10,512,100,5,29,8817.0833333333339
4,1,2,10,1,1,1000,1000,512,10000,2,0,7297.5
4,10,4,1000000,10,0,1,10,512,100,5,29,3042.8333333333335
2,1,2,10,10,0,1000,10,1024,100,5,0,8790.5
2,10,4,10,10,1,1,10,512,100,5,0,6163.25
4,1,2,10,1,1,1000,10,512,100,5,0,7642.916666666667
2,1,4,1000000,10,0,1000,10,512,100,2,29,7795.333333333333
2,10,2,1000000,10,1,1000,1000,512,10000,5,0,8776.5833333333339
4,1,2,10,10,1,1,1000,1024,10000,5,29,4117.916666666667
4,10,4,10,1,1,1,10,1024,100,5,29,891.25
4,1,2,10,1,0,1,10,512,100,5,0,874.08333333333337
4,10,2,10,1,1,1000,1000,1024,10000,5,29,7435.333333333333
2,10,4,1000000,1,1,1000,1000,1024,10000,5,29,8875.4166666666661
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,6358.083333333333
4,1,4,1000000,1,1,1000,1000,1024,10000,2,0,6082.5
4,1,4,1000000,1,0,1000,10,1024,100,5,29,6118.416666666667
2,1,2,1000000,10,1,1,1000,512,10000,2,29,6410.083333333333
