SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.2
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0345659163987
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.215434083601
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0273311897106
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.235530546624
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.040192926045
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0313504823151
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.240353697749
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.344051446945
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.58922829582
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0233118971061
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0329581993569
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.0096463022508
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.621382636656
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.345659163987
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.591639871383
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.25884244373
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.352893890675
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.0128617363344
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.600482315113
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.258038585209
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.591639871383
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.611736334405
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.352893890675
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0530546623794
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0265273311897
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.224276527331
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0313504823151
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.229099678457
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.629421221865
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0490353697749
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.024115755627
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0176848874598
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.225080385852
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.0176848874598
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.391479099678
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.243569131833
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.242765273312
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0369774919614
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.360128617363
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.228295819936
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.0289389067524
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.557877813505
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.0578778135048
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0281350482315
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.618971061093
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.344855305466
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.252411575563
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.559485530547
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.272508038585
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.290192926045
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.242765273312
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.369774919614
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0257234726688
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0016077170418
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.362540192926
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.617363344051
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.245980707395
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.246784565916
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0305466237942
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.255627009646
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.252411575563
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.364147909968
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.0096463022508
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.224276527331
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.286173633441
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.208199356913
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.235530546624
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.406752411576
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0426045016077
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.619774919614
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.35691318328
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.592443729904
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.582797427653
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.599678456592
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.347266881029
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.565916398714
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0233118971061
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.357717041801
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.0771704180064
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.213022508039
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.247588424437
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.378617363344
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.60691318328
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0329581993569
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.376205787781
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.21463022508
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.38424437299
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.0393890675241
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.591639871383
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.563504823151
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.592443729904
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.633440514469
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.238745980707
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.545819935691
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.318327974277
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.629421221865
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0112540192926
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.220257234727
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.590836012862
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.370578778135
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.354501607717
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.581993569132
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0249196141479
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.234726688103
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.398713826367
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.0739549839228
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.372186495177
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.229903536977
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.364951768489
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.25884244373
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.0369774919614
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.4461414791
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.0418006430868
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.610128617363
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.253215434084
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.599678456592
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.385048231511
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0409967845659
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.203376205788
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.585209003215
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.383440514469
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.0667202572347
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.382636655949
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.272508038585
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.334405144695
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.349678456592
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.352893890675
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.568327974277
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.23231511254
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.0144694533762
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.543408360129
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.538585209003
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.25
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.040192926045
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.263665594855
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.0104501607717
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.349678456592
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0265273311897
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.348874598071
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.603697749196
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.024115755627
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.612540192926
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.586012861736
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.666398713826
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.563504823151
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.610932475884
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.387459807074
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0273311897106
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.594855305466
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.609324758842
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.385852090032
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.549035369775
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0265273311897
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.376205787781
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.561897106109
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.639871382637
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.629421221865
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.377813504823
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.233118971061
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.377813504823
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.0385852090032
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.220257234727
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.402733118971
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.371382636656
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.56270096463
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.351286173633
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.568327974277
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.229099678457
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.621382636656
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0426045016077
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.0691318327974
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.407556270096
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.0273311897106
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.238745980707
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.226688102894
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.286173633441
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.596463022508
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.257234726688
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0136655948553
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.368167202572
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.596463022508
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.218649517685
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.221061093248
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.404340836013
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0361736334405
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.614147909968
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.254823151125
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.064308681672
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0024115755627
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.040192926045
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.0297427652733
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.575562700965
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.346463022508
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.337620578778
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.627009646302
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0088424437299
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.610128617363
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.23231511254
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.264469453376
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.545819935691
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.408360128617
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.377813504823
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.225080385852
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.354501607717
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.359324758842
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.0337620578778
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.585209003215
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.032154340836
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.230707395498
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.390675241158
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.233922829582
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.587620578778
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.211414790997
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.461414790997
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0104501607717
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.311093247588
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0305466237942
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.343247588424
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.368971061093
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.23231511254
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.0409967845659
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0289389067524
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.737138263666
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.219453376206
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0538585209003
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.217845659164
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.635048231511
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.379421221865
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.569935691318
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0209003215434
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.341639871383
