SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,13.463
1,0,0,0,1,1,1,0,1,1,1,0,1,1,13.592
0,0,1,1,1,0,1,1,0,0,0,0,1,1,13.57
0,0,1,1,1,0,1,1,1,0,0,1,1,0,14.186
1,0,0,0,1,0,0,1,1,0,1,1,0,0,14.246
0,1,0,1,1,0,1,1,1,1,1,0,1,1,13.885
0,0,1,1,0,1,0,1,0,1,1,1,1,0,14.286
0,0,1,1,0,0,1,0,0,0,0,0,0,0,13.506
0,0,0,0,0,0,1,1,0,1,1,0,0,1,14.017
0,0,1,0,0,1,0,1,1,0,0,1,1,0,14.105
1,0,1,1,0,1,0,1,0,1,0,0,1,0,13.612
1,1,1,1,1,1,0,1,1,0,0,0,0,1,13.518
1,1,1,1,0,0,1,0,1,1,0,1,1,0,14.431
1,0,0,0,1,1,0,0,1,1,0,1,1,0,14.438
1,1,0,1,1,1,1,0,1,1,1,1,1,0,14.299
0,0,0,0,1,0,0,0,0,1,0,1,0,0,14.555
1,1,1,0,0,1,0,0,0,0,1,1,1,0,14.233
1,1,0,0,0,0,1,1,1,1,1,1,1,0,14.35
1,1,0,0,0,1,0,1,0,0,0,1,1,1,14.315
1,1,1,1,1,0,1,0,1,1,0,1,0,1,14.596
0,1,0,1,0,1,1,1,0,0,0,0,1,1,13.467
1,0,0,0,0,1,1,0,1,0,1,1,1,1,14.341
1,0,0,1,0,0,1,1,0,1,0,1,1,1,14.34
0,1,0,1,0,0,0,0,1,1,1,0,1,1,13.562
0,1,0,0,0,1,0,1,0,1,0,0,1,0,13.549
1,1,0,1,1,0,1,1,0,1,0,1,1,0,14.415
0,1,0,1,0,1,0,0,1,0,1,0,1,1,13.426
0,1,1,0,1,0,1,0,1,0,0,1,1,1,14.221
1,0,0,1,0,0,0,1,0,1,1,0,0,1,13.789
1,1,0,1,0,0,1,1,1,0,1,0,0,0,13.647
0,1,1,0,0,1,0,0,1,1,0,0,0,0,13.775
1,1,0,1,0,1,0,1,1,0,1,1,1,0,14.243
1,0,0,0,0,1,1,0,1,1,1,0,1,0,13.516
1,1,0,1,0,0,1,1,1,0,1,1,0,1,14.205
1,1,1,1,0,1,0,0,0,0,1,0,0,0,13.534
1,1,0,1,0,0,0,1,1,1,1,0,0,1,13.695
1,0,1,1,1,0,0,1,1,0,0,0,0,0,13.734
0,1,0,0,1,0,1,1,0,1,1,1,1,0,14.453
0,0,0,1,0,0,0,1,1,0,1,1,0,1,14.127
0,0,0,1,0,0,0,1,1,1,0,1,0,1,14.379
1,0,1,1,0,0,1,0,1,1,1,0,1,0,13.654
1,1,1,1,1,1,1,0,1,0,0,0,1,0,13.652
0,1,0,1,1,1,1,0,1,0,1,1,1,0,14.157
0,1,1,1,1,1,0,1,0,1,0,1,1,1,14.35
0,1,1,1,0,0,1,1,1,1,0,0,1,0,13.57
0,1,0,1,0,0,0,0,1,0,1,0,1,1,13.53
1,0,1,0,0,1,0,0,1,1,0,0,1,0,13.738
1,0,0,0,0,0,0,0,1,0,1,1,0,0,14.185
1,1,1,0,1,1,0,0,1,0,0,1,0,0,14.171
0,1,1,0,0,1,1,0,0,1,0,0,0,1,13.592
0,1,1,1,1,1,1,0,0,1,0,0,0,0,13.772
0,0,1,0,1,1,0,0,1,1,1,1,0,0,14.301
0,0,1,0,1,1,0,0,1,0,1,1,0,0,14.325
1,0,1,0,1,1,0,1,1,0,0,0,1,0,13.621
1,0,0,1,0,1,1,1,1,1,1,1,1,1,14.52
1,0,1,1,1,1,1,1,1,1,1,1,1,0,14.508
0,1,0,1,0,0,1,0,0,0,0,1,0,0,14.113
1,0,1,1,1,1,0,0,0,0,1,0,0,0,13.725
1,1,0,0,1,1,0,0,0,0,1,1,0,0,14.326
0,1,0,1,1,0,0,0,0,0,0,0,1,1,13.498
1,0,1,1,1,1,1,0,0,1,0,0,1,0,13.679
0,0,1,1,0,1,0,0,0,0,1,0,0,0,13.613
1,1,0,0,1,0,1,0,1,1,1,0,1,1,13.618
1,1,1,0,1,1,1,0,1,1,0,1,0,1,14.372
0,0,0,0,1,0,0,1,1,0,0,0,0,1,13.673
1,1,1,1,1,0,0,0,0,1,0,1,0,0,14.521
0,0,0,0,1,0,0,0,0,1,0,1,1,0,14.403
0,0,0,0,1,0,1,1,0,1,1,1,1,0,14.381
0,0,1,1,0,0,1,0,1,1,1,1,1,0,14.302
1,1,0,1,0,0,0,0,1,1,1,1,1,0,14.298
1,1,1,1,0,0,0,1,1,1,0,0,1,0,13.601
1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.617
0,0,0,1,0,1,0,1,1,1,0,1,0,1,14.472
0,0,1,0,1,0,0,1,0,1,1,1,0,1,14.197
1,0,0,0,1,0,1,1,0,0,1,1,0,1,14.381
0,1,1,1,1,0,0,0,1,1,1,1,1,0,14.172
1,0,0,1,0,0,0,0,1,0,1,0,0,0,13.517
0,0,0,1,1,0,0,1,1,1,1,0,0,1,13.653
0,0,0,0,0,0,0,0,0,1,0,1,0,1,14.516
1,0,0,0,0,0,1,0,0,1,0,1,0,0,14.644
1,0,1,0,1,1,0,1,1,1,0,1,1,1,14.359
0,1,1,0,0,1,1,1,0,1,1,0,1,1,13.533
1,0,1,0,0,0,0,0,1,0,1,1,1,0,14.415
0,0,1,0,0,1,1,0,0,1,1,0,1,0,13.67
1,1,1,0,0,0,0,1,1,0,1,0,1,1,13.594
0,1,0,0,1,1,1,1,1,0,0,1,1,0,14.176
1,0,1,0,1,1,1,0,1,1,0,0,0,1,13.64
0,0,1,0,1,0,0,1,0,1,0,0,1,1,13.602
0,0,1,0,0,1,1,1,0,1,0,1,0,1,14.797
0,0,0,0,1,0,0,1,1,1,1,0,1,0,13.577
0,0,0,1,0,1,0,1,1,1,1,1,0,1,14.249
0,0,1,0,1,0,0,0,1,0,1,1,1,0,14.169
0,1,0,0,1,0,0,0,1,1,0,1,0,0,14.534
1,1,1,0,1,1,0,1,1,0,1,0,1,1,13.497
1,1,1,0,0,0,1,1,1,0,0,0,0,1,13.578
0,1,0,1,0,1,1,0,0,1,0,0,0,1,13.736
0,0,1,1,0,1,0,0,1,0,1,0,0,1,13.611
0,1,1,0,1,1,1,1,0,0,1,1,0,1,14.175
0,0,0,0,1,0,1,1,0,0,0,1,1,1,14.164
0,0,0,0,1,1,0,0,1,0,0,1,0,1,14.186
0,0,1,0,0,1,1,1,1,1,0,1,0,0,14.387
1,1,0,1,1,0,0,0,1,0,1,1,0,1,14.392
0,0,0,1,0,0,1,0,0,0,1,0,1,1,13.489
0,0,0,0,0,0,0,1,1,1,0,0,1,1,13.524
0,0,1,1,0,0,0,1,1,1,1,1,1,1,14.267
0,0,0,1,0,1,1,0,0,0,1,1,1,0,14.339
0,0,1,0,1,1,1,1,1,0,1,1,0,0,14.247
0,1,0,0,1,1,1,0,0,1,1,0,0,1,13.647
1,0,0,1,1,0,0,1,0,0,0,0,0,1,13.703
1,1,0,1,1,1,1,1,1,1,0,1,1,0,14.274
1,1,0,1,1,0,0,0,0,0,1,1,0,1,14.251
1,1,1,0,0,1,0,1,1,0,1,0,0,1,13.783
0,0,1,1,0,0,0,0,0,0,1,0,1,1,13.487
1,1,1,1,1,0,1,1,1,0,1,0,1,0,13.482
1,1,1,0,0,0,0,0,0,0,1,0,1,1,13.417
0,0,1,0,0,1,0,0,0,1,0,1,1,1,14.265
0,1,0,0,0,0,1,1,0,1,0,0,1,0,13.647
0,1,0,0,0,0,0,0,0,1,0,0,0,1,13.763
1,1,0,0,0,0,1,1,0,1,1,1,0,1,14.484
0,1,0,0,0,0,0,0,0,0,0,0,1,0,13.593
1,0,0,1,0,0,1,0,1,1,0,1,1,1,14.436
0,0,1,1,1,0,0,1,1,0,0,1,1,1,14.185
1,0,1,0,0,1,1,0,1,0,0,1,0,0,14.203
0,0,1,0,1,0,1,1,0,0,0,1,0,1,14.172
1,1,0,1,1,1,1,1,1,1,0,0,0,0,13.764
1,1,1,1,1,0,0,0,0,1,1,0,0,0,13.848
1,0,1,1,1,1,1,1,0,0,0,1,1,0,14.403
0,0,0,0,1,0,0,1,0,1,1,0,1,1,13.707
0,1,0,0,0,1,1,0,0,1,1,0,1,1,13.572
1,0,0,1,0,1,0,1,1,0,1,0,1,1,13.475
1,1,1,1,0,1,1,1,0,1,1,1,1,0,14.222
1,1,0,1,1,0,1,0,1,0,0,0,0,1,13.591
0,0,1,1,1,0,1,0,1,0,1,1,0,1,14.151
0,1,1,1,0,0,0,0,1,1,0,0,1,0,13.559
1,1,0,0,1,1,0,1,1,0,0,1,1,0,14.307
1,1,1,0,0,0,1,1,0,1,1,1,1,0,14.288
0,1,1,1,1,0,1,0,0,0,1,1,1,0,14.054
0,0,0,1,0,1,1,1,0,1,1,0,1,1,13.617
0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.676
0,0,0,1,0,1,1,0,1,0,0,1,1,0,14.344
1,0,0,1,1,0,1,0,1,0,1,0,0,1,13.623
0,1,0,0,0,0,0,0,0,1,0,0,0,1,13.678
1,0,0,1,0,1,1,0,0,1,1,0,1,1,13.614
0,1,1,1,1,0,0,1,0,0,1,1,0,0,14.171
0,1,1,0,0,1,0,1,1,0,0,0,0,1,13.594
0,0,0,0,0,1,1,1,0,0,1,0,0,0,14.077
0,1,0,0,1,1,0,1,0,1,1,1,1,1,14.212
0,0,1,1,1,0,1,1,1,0,0,1,0,0,14.248
0,1,1,0,1,0,1,1,1,0,1,0,0,0,13.532
0,1,0,1,0,0,0,0,1,0,1,1,1,0,14.22
1,1,1,1,1,1,0,0,1,1,1,1,0,0,14.498
0,0,1,0,1,0,1,1,1,1,1,0,1,1,13.518
0,0,1,0,0,1,0,1,1,1,1,1,0,1,14.419
1,0,0,0,0,0,1,0,0,0,0,0,1,1,13.63
1,0,1,0,1,0,0,0,0,1,0,0,1,1,13.844
