SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.4
1,1,0,0,1,0,0,1,1,0,0,0,1,0,11.04
1,0,0,0,1,1,1,0,1,1,1,0,1,1,10.855
0,0,1,1,1,0,1,1,0,0,0,0,1,1,11.1
0,0,1,1,1,0,1,1,1,0,0,1,1,0,11.084
1,0,0,0,1,0,0,1,1,0,1,1,0,0,11.036
0,1,0,1,1,0,1,1,1,1,1,0,1,1,11.512
0,0,1,1,0,1,0,1,0,1,1,1,1,0,10.997
0,0,1,1,0,0,1,0,0,0,0,0,0,0,11.048
0,0,0,0,0,0,1,1,0,1,1,0,0,1,11.421
0,0,1,0,0,1,0,1,1,0,0,1,1,0,10.911
1,0,1,1,0,1,0,1,0,1,0,0,1,0,11.258
1,1,1,1,1,1,0,1,1,0,0,0,0,1,11.631
1,1,1,1,0,0,1,0,1,1,0,1,1,0,10.882
1,0,0,0,1,1,0,0,1,1,0,1,1,0,11.377
1,1,0,1,1,1,1,0,1,1,1,1,1,0,11.068
0,0,0,0,1,0,0,0,0,1,0,1,0,0,11.577
1,1,1,0,0,1,0,0,0,0,1,1,1,0,11.105
1,1,0,0,0,0,1,1,1,1,1,1,1,0,10.825
1,1,0,0,0,1,0,1,0,0,0,1,1,1,10.508
1,1,1,1,1,0,1,0,1,1,0,1,0,1,12.217
0,1,0,1,0,1,1,1,0,0,0,0,1,1,10.895
1,0,0,0,0,1,1,0,1,0,1,1,1,1,10.951
1,0,0,1,0,0,1,1,0,1,0,1,1,1,11.22
0,1,0,1,0,0,0,0,1,1,1,0,1,1,10.643
0,1,0,0,0,1,0,1,0,1,0,0,1,0,10.671
1,1,0,1,1,0,1,1,0,1,0,1,1,0,11.421
0,1,0,1,0,1,0,0,1,0,1,0,1,1,11.225
0,1,1,0,1,0,1,0,1,0,0,1,1,1,11.089
1,0,0,1,0,0,0,1,0,1,1,0,0,1,11.111
1,1,0,1,0,0,1,1,1,0,1,0,0,0,11.11
0,1,1,0,0,1,0,0,1,1,0,0,0,0,11.122
1,1,0,1,0,1,0,1,1,0,1,1,1,0,10.893
1,0,0,0,0,1,1,0,1,1,1,0,1,0,11.327
1,1,0,1,0,0,1,1,1,0,1,1,0,1,11.199
1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.978
1,1,0,1,0,0,0,1,1,1,1,0,0,1,13.876
1,0,1,1,1,0,0,1,1,0,0,0,0,0,10.956
0,1,0,0,1,0,1,1,0,1,1,1,1,0,11.027
0,0,0,1,0,0,0,1,1,0,1,1,0,1,13.107
0,0,0,1,0,0,0,1,1,1,0,1,0,1,11.698
1,0,1,1,0,0,1,0,1,1,1,0,1,0,10.918
1,1,1,1,1,1,1,0,1,0,0,0,1,0,12.064
0,1,0,1,1,1,1,0,1,0,1,1,1,0,11.09
0,1,1,1,1,1,0,1,0,1,0,1,1,1,11.287
0,1,1,1,0,0,1,1,1,1,0,0,1,0,11.077
0,1,0,1,0,0,0,0,1,0,1,0,1,1,11.197
1,0,1,0,0,1,0,0,1,1,0,0,1,0,11.195
1,0,0,0,0,0,0,0,1,0,1,1,0,0,11.538
1,1,1,0,1,1,0,0,1,0,0,1,0,0,11.25
0,1,1,0,0,1,1,0,0,1,0,0,0,1,10.989
0,1,1,1,1,1,1,0,0,1,0,0,0,0,11.714
0,0,1,0,1,1,0,0,1,1,1,1,0,0,11.86
0,0,1,0,1,1,0,0,1,0,1,1,0,0,11.615
1,0,1,0,1,1,0,1,1,0,0,0,1,0,11.345
1,0,0,1,0,1,1,1,1,1,1,1,1,1,11.43
1,0,1,1,1,1,1,1,1,1,1,1,1,0,11.026
0,1,0,1,0,0,1,0,0,0,0,1,0,0,11.506
1,0,1,1,1,1,0,0,0,0,1,0,0,0,11.128
1,1,0,0,1,1,0,0,0,0,1,1,0,0,11.105
0,1,0,1,1,0,0,0,0,0,0,0,1,1,11.158
1,0,1,1,1,1,1,0,0,1,0,0,1,0,12.545
0,0,1,1,0,1,0,0,0,0,1,0,0,0,11.116
1,1,0,0,1,0,1,0,1,1,1,0,1,1,11.259
1,1,1,0,1,1,1,0,1,1,0,1,0,1,11.213
0,0,0,0,1,0,0,1,1,0,0,0,0,1,11.348
1,1,1,1,1,0,0,0,0,1,0,1,0,0,11.251
0,0,0,0,1,0,0,0,0,1,0,1,1,0,11.063
0,0,0,0,1,0,1,1,0,1,1,1,1,0,11.637
0,0,1,1,0,0,1,0,1,1,1,1,1,0,11.128
1,1,0,1,0,0,0,0,1,1,1,1,1,0,11.107
1,1,1,1,0,0,0,1,1,1,0,0,1,0,11.118
1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.942
0,0,0,1,0,1,0,1,1,1,0,1,0,1,11.108
0,0,1,0,1,0,0,1,0,1,1,1,0,1,11.358
1,0,0,0,1,0,1,1,0,0,1,1,0,1,12.036
0,1,1,1,1,0,0,0,1,1,1,1,1,0,11.631
1,0,0,1,0,0,0,0,1,0,1,0,0,0,11.289
0,0,0,1,1,0,0,1,1,1,1,0,0,1,11.285
0,0,0,0,0,0,0,0,0,1,0,1,0,1,11.457
1,0,0,0,0,0,1,0,0,1,0,1,0,0,11.193
1,0,1,0,1,1,0,1,1,1,0,1,1,1,11.205
0,1,1,0,0,1,1,1,0,1,1,0,1,1,11.003
1,0,1,0,0,0,0,0,1,0,1,1,1,0,11.237
0,0,1,0,0,1,1,0,0,1,1,0,1,0,11.014
1,1,1,0,0,0,0,1,1,0,1,0,1,1,11.241
0,1,0,0,1,1,1,1,1,0,0,1,1,0,10.988
1,0,1,0,1,1,1,0,1,1,0,0,0,1,11.818
0,0,1,0,1,0,0,1,0,1,0,0,1,1,11.541
0,0,1,0,0,1,1,1,0,1,0,1,0,1,10.933
0,0,0,0,1,0,0,1,1,1,1,0,1,0,10.945
0,0,0,1,0,1,0,1,1,1,1,1,0,1,12.038
0,0,1,0,1,0,0,0,1,0,1,1,1,0,11.101
0,1,0,0,1,0,0,0,1,1,0,1,0,0,11.541
1,1,1,0,1,1,0,1,1,0,1,0,1,1,10.885
1,1,1,0,0,0,1,1,1,0,0,0,0,1,10.998
0,1,0,1,0,1,1,0,0,1,0,0,0,1,11.24
0,0,1,1,0,1,0,0,1,0,1,0,0,1,11.482
0,1,1,0,1,1,1,1,0,0,1,1,0,1,10.862
0,0,0,0,1,0,1,1,0,0,0,1,1,1,11.01
0,0,0,0,1,1,0,0,1,0,0,1,0,1,11.455
0,0,1,0,0,1,1,1,1,1,0,1,0,0,11.596
1,1,0,1,1,0,0,0,1,0,1,1,0,1,11.422
0,0,0,1,0,0,1,0,0,0,1,0,1,1,11.34
0,0,0,0,0,0,0,1,1,1,0,0,1,1,11.33
0,0,1,1,0,0,0,1,1,1,1,1,1,1,11.224
0,0,0,1,0,1,1,0,0,0,1,1,1,0,11.063
0,0,1,0,1,1,1,1,1,0,1,1,0,0,11.257
0,1,0,0,1,1,1,0,0,1,1,0,0,1,11.291
1,0,0,1,1,0,0,1,0,0,0,0,0,1,10.997
1,1,0,1,1,1,1,1,1,1,0,1,1,0,10.848
1,1,0,1,1,0,0,0,0,0,1,1,0,1,11.633
1,1,1,0,0,1,0,1,1,0,1,0,0,1,12.006
0,0,1,1,0,0,0,0,0,0,1,0,1,1,11.308
1,1,1,1,1,0,1,1,1,0,1,0,1,0,10.764
1,1,1,0,0,0,0,0,0,0,1,0,1,1,10.85
0,0,1,0,0,1,0,0,0,1,0,1,1,1,11.064
0,1,0,0,0,0,1,1,0,1,0,0,1,0,11.625
0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.38
1,1,0,0,0,0,1,1,0,1,1,1,0,1,11.323
0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.838
1,0,0,1,0,0,1,0,1,1,0,1,1,1,11.322
0,0,1,1,1,0,0,1,1,0,0,1,1,1,10.747
1,0,1,0,0,1,1,0,1,0,0,1,0,0,11.636
0,0,1,0,1,0,1,1,0,0,0,1,0,1,11.263
1,1,0,1,1,1,1,1,1,1,0,0,0,0,12.192
1,1,1,1,1,0,0,0,0,1,1,0,0,0,11.223
1,0,1,1,1,1,1,1,0,0,0,1,1,0,10.696
0,0,0,0,1,0,0,1,0,1,1,0,1,1,11.093
0,1,0,0,0,1,1,0,0,1,1,0,1,1,11.003
1,0,0,1,0,1,0,1,1,0,1,0,1,1,10.927
1,1,1,1,0,1,1,1,0,1,1,1,1,0,11.141
1,1,0,1,1,0,1,0,1,0,0,0,0,1,11.097
0,0,1,1,1,0,1,0,1,0,1,1,0,1,11.625
0,1,1,1,0,0,0,0,1,1,0,0,1,0,11.215
1,1,0,0,1,1,0,1,1,0,0,1,1,0,10.833
1,1,1,0,0,0,1,1,0,1,1,1,1,0,10.984
0,1,1,1,1,0,1,0,0,0,1,1,1,0,11.286
0,0,0,1,0,1,1,1,0,1,1,0,1,1,10.936
0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.119
0,0,0,1,0,1,1,0,1,0,0,1,1,0,10.684
1,0,0,1,1,0,1,0,1,0,1,0,0,1,11.314
0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.535
1,0,0,1,0,1,1,0,0,1,1,0,1,1,11.325
0,1,1,1,1,0,0,1,0,0,1,1,0,0,10.995
0,1,1,0,0,1,0,1,1,0,0,0,0,1,11.162
0,0,0,0,0,1,1,1,0,0,1,0,0,0,11.375
0,1,0,0,1,1,0,1,0,1,1,1,1,1,11.745
0,0,1,1,1,0,1,1,1,0,0,1,0,0,11.115
0,1,1,0,1,0,1,1,1,0,1,0,0,0,11.124
0,1,0,1,0,0,0,0,1,0,1,1,1,0,11.0
1,1,1,1,1,1,0,0,1,1,1,1,0,0,11.378
0,0,1,0,1,0,1,1,1,1,1,0,1,1,11.744
0,0,1,0,0,1,0,1,1,1,1,1,0,1,11.135
1,0,0,0,0,0,1,0,0,0,0,0,1,1,11.42
1,0,1,0,1,0,0,0,0,1,0,0,1,1,11.013
