SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,21.651
1,0,0,0,1,1,1,0,1,1,1,0,1,1,21.531
0,0,1,1,1,0,1,1,0,0,0,0,1,1,21.892
0,0,1,1,1,0,1,1,1,0,0,1,1,0,24.528
1,0,0,0,1,0,0,1,1,0,1,1,0,0,25.188
0,1,0,1,1,0,1,1,1,1,1,0,1,1,22.408
0,0,1,1,0,1,0,1,0,1,1,1,1,0,25.268
0,0,1,1,0,0,1,0,0,0,0,0,0,0,21.456
0,0,0,0,0,0,1,1,0,1,1,0,0,1,22.462
0,0,1,0,0,1,0,1,1,0,0,1,1,0,24.615
1,0,1,1,0,1,0,1,0,1,0,0,1,0,21.52
1,1,1,1,1,1,0,1,1,0,0,0,0,1,21.509
1,1,1,1,0,0,1,0,1,1,0,1,1,0,25.538
1,0,0,0,1,1,0,0,1,1,0,1,1,0,25.278
1,1,0,1,1,1,1,0,1,1,1,1,1,0,24.867
0,0,0,0,1,0,0,0,0,1,0,1,0,0,25.359
1,1,1,0,0,1,0,0,0,0,1,1,1,0,25.217
1,1,0,0,0,0,1,1,1,1,1,1,1,0,25.299
1,1,0,0,0,1,0,1,0,0,0,1,1,1,24.735
1,1,1,1,1,0,1,0,1,1,0,1,0,1,25.264
0,1,0,1,0,1,1,1,0,0,0,0,1,1,21.169
1,0,0,0,0,1,1,0,1,0,1,1,1,1,25.389
1,0,0,1,0,0,1,1,0,1,0,1,1,1,25.68
0,1,0,1,0,0,0,0,1,1,1,0,1,1,21.479
0,1,0,0,0,1,0,1,0,1,0,0,1,0,21.33
1,1,0,1,1,0,1,1,0,1,0,1,1,0,25.296
0,1,0,1,0,1,0,0,1,0,1,0,1,1,22.063
0,1,1,0,1,0,1,0,1,0,0,1,1,1,25.173
1,0,0,1,0,0,0,1,0,1,1,0,0,1,22.089
1,1,0,1,0,0,1,1,1,0,1,0,0,0,21.928
0,1,1,0,0,1,0,0,1,1,0,0,0,0,22.168
1,1,0,1,0,1,0,1,1,0,1,1,1,0,25.169
1,0,0,0,0,1,1,0,1,1,1,0,1,0,21.47
1,1,0,1,0,0,1,1,1,0,1,1,0,1,24.791
1,1,1,1,0,1,0,0,0,0,1,0,0,0,21.632
1,1,0,1,0,0,0,1,1,1,1,0,0,1,21.97
1,0,1,1,1,0,0,1,1,0,0,0,0,0,21.846
0,1,0,0,1,0,1,1,0,1,1,1,1,0,25.131
0,0,0,1,0,0,0,1,1,0,1,1,0,1,24.91
0,0,0,1,0,0,0,1,1,1,0,1,0,1,24.712
1,0,1,1,0,0,1,0,1,1,1,0,1,0,21.541
1,1,1,1,1,1,1,0,1,0,0,0,1,0,21.971
0,1,0,1,1,1,1,0,1,0,1,1,1,0,24.879
0,1,1,1,1,1,0,1,0,1,0,1,1,1,25.025
0,1,1,1,0,0,1,1,1,1,0,0,1,0,21.901
0,1,0,1,0,0,0,0,1,0,1,0,1,1,21.898
1,0,1,0,0,1,0,0,1,1,0,0,1,0,22.014
1,0,0,0,0,0,0,0,1,0,1,1,0,0,24.807
1,1,1,0,1,1,0,0,1,0,0,1,0,0,24.606
0,1,1,0,0,1,1,0,0,1,0,0,0,1,21.48
0,1,1,1,1,1,1,0,0,1,0,0,0,0,21.98
0,0,1,0,1,1,0,0,1,1,1,1,0,0,25.208
0,0,1,0,1,1,0,0,1,0,1,1,0,0,25.033
1,0,1,0,1,1,0,1,1,0,0,0,1,0,21.721
1,0,0,1,0,1,1,1,1,1,1,1,1,1,25.405
1,0,1,1,1,1,1,1,1,1,1,1,1,0,25.191
0,1,0,1,0,0,1,0,0,0,0,1,0,0,24.793
1,0,1,1,1,1,0,0,0,0,1,0,0,0,22.23
1,1,0,0,1,1,0,0,0,0,1,1,0,0,25.276
0,1,0,1,1,0,0,0,0,0,0,0,1,1,21.489
1,0,1,1,1,1,1,0,0,1,0,0,1,0,21.767
0,0,1,1,0,1,0,0,0,0,1,0,0,0,21.427
1,1,0,0,1,0,1,0,1,1,1,0,1,1,21.535
1,1,1,0,1,1,1,0,1,1,0,1,0,1,24.885
0,0,0,0,1,0,0,1,1,0,0,0,0,1,21.742
1,1,1,1,1,0,0,0,0,1,0,1,0,0,25.256
0,0,0,0,1,0,0,0,0,1,0,1,1,0,25.133
0,0,0,0,1,0,1,1,0,1,1,1,1,0,24.825
0,0,1,1,0,0,1,0,1,1,1,1,1,0,24.82
1,1,0,1,0,0,0,0,1,1,1,1,1,0,25.096
1,1,1,1,0,0,0,1,1,1,0,0,1,0,21.984
1,0,0,0,0,0,0,0,0,0,0,0,1,0,21.937
0,0,0,1,0,1,0,1,1,1,0,1,0,1,25.417
0,0,1,0,1,0,0,1,0,1,1,1,0,1,24.983
1,0,0,0,1,0,1,1,0,0,1,1,0,1,25.244
0,1,1,1,1,0,0,0,1,1,1,1,1,0,26.241
1,0,0,1,0,0,0,0,1,0,1,0,0,0,21.469
0,0,0,1,1,0,0,1,1,1,1,0,0,1,21.599
0,0,0,0,0,0,0,0,0,1,0,1,0,1,25.442
1,0,0,0,0,0,1,0,0,1,0,1,0,0,25.441
1,0,1,0,1,1,0,1,1,1,0,1,1,1,25.023
0,1,1,0,0,1,1,1,0,1,1,0,1,1,21.534
1,0,1,0,0,0,0,0,1,0,1,1,1,0,25.118
0,0,1,0,0,1,1,0,0,1,1,0,1,0,21.931
1,1,1,0,0,0,0,1,1,0,1,0,1,1,21.688
0,1,0,0,1,1,1,1,1,0,0,1,1,0,24.566
1,0,1,0,1,1,1,0,1,1,0,0,0,1,22.091
0,0,1,0,1,0,0,1,0,1,0,0,1,1,21.567
0,0,1,0,0,1,1,1,0,1,0,1,0,1,25.727
0,0,0,0,1,0,0,1,1,1,1,0,1,0,21.52
0,0,0,1,0,1,0,1,1,1,1,1,0,1,24.716
0,0,1,0,1,0,0,0,1,0,1,1,1,0,24.692
0,1,0,0,1,0,0,0,1,1,0,1,0,0,25.257
1,1,1,0,1,1,0,1,1,0,1,0,1,1,21.465
1,1,1,0,0,0,1,1,1,0,0,0,0,1,21.902
0,1,0,1,0,1,1,0,0,1,0,0,0,1,22.161
0,0,1,1,0,1,0,0,1,0,1,0,0,1,21.574
0,1,1,0,1,1,1,1,0,0,1,1,0,1,25.081
0,0,0,0,1,0,1,1,0,0,0,1,1,1,24.863
0,0,0,0,1,1,0,0,1,0,0,1,0,1,25.127
0,0,1,0,0,1,1,1,1,1,0,1,0,0,24.952
1,1,0,1,1,0,0,0,1,0,1,1,0,1,25.126
0,0,0,1,0,0,1,0,0,0,1,0,1,1,21.137
0,0,0,0,0,0,0,1,1,1,0,0,1,1,21.396
0,0,1,1,0,0,0,1,1,1,1,1,1,1,24.847
0,0,0,1,0,1,1,0,0,0,1,1,1,0,25.358
0,0,1,0,1,1,1,1,1,0,1,1,0,0,25.266
0,1,0,0,1,1,1,0,0,1,1,0,0,1,22.053
1,0,0,1,1,0,0,1,0,0,0,0,0,1,22.444
1,1,0,1,1,1,1,1,1,1,0,1,1,0,25.773
1,1,0,1,1,0,0,0,0,0,1,1,0,1,25.17
1,1,1,0,0,1,0,1,1,0,1,0,0,1,22.198
0,0,1,1,0,0,0,0,0,0,1,0,1,1,21.421
1,1,1,1,1,0,1,1,1,0,1,0,1,0,21.389
1,1,1,0,0,0,0,0,0,0,1,0,1,1,21.899
0,0,1,0,0,1,0,0,0,1,0,1,1,1,24.817
0,1,0,0,0,0,1,1,0,1,0,0,1,0,22.178
0,1,0,0,0,0,0,0,0,1,0,0,0,1,22.035
1,1,0,0,0,0,1,1,0,1,1,1,0,1,26.118
0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.43
1,0,0,1,0,0,1,0,1,1,0,1,1,1,24.973
0,0,1,1,1,0,0,1,1,0,0,1,1,1,24.748
1,0,1,0,0,1,1,0,1,0,0,1,0,0,24.853
0,0,1,0,1,0,1,1,0,0,0,1,0,1,25.185
1,1,0,1,1,1,1,1,1,1,0,0,0,0,22.091
1,1,1,1,1,0,0,0,0,1,1,0,0,0,22.18
1,0,1,1,1,1,1,1,0,0,0,1,1,0,25.139
0,0,0,0,1,0,0,1,0,1,1,0,1,1,21.578
0,1,0,0,0,1,1,0,0,1,1,0,1,1,21.405
1,0,0,1,0,1,0,1,1,0,1,0,1,1,21.507
1,1,1,1,0,1,1,1,0,1,1,1,1,0,25.016
1,1,0,1,1,0,1,0,1,0,0,0,0,1,21.819
0,0,1,1,1,0,1,0,1,0,1,1,0,1,25.223
0,1,1,1,0,0,0,0,1,1,0,0,1,0,21.337
1,1,0,0,1,1,0,1,1,0,0,1,1,0,24.742
1,1,1,0,0,0,1,1,0,1,1,1,1,0,25.347
0,1,1,1,1,0,1,0,0,0,1,1,1,0,24.801
0,0,0,1,0,1,1,1,0,1,1,0,1,1,21.494
0,0,0,1,0,0,0,1,0,0,0,0,1,0,22.27
0,0,0,1,0,1,1,0,1,0,0,1,1,0,25.55
1,0,0,1,1,0,1,0,1,0,1,0,0,1,21.785
0,1,0,0,0,0,0,0,0,1,0,0,0,1,21.817
1,0,0,1,0,1,1,0,0,1,1,0,1,1,21.529
0,1,1,1,1,0,0,1,0,0,1,1,0,0,25.216
0,1,1,0,0,1,0,1,1,0,0,0,0,1,21.514
0,0,0,0,0,1,1,1,0,0,1,0,0,0,22.417
0,1,0,0,1,1,0,1,0,1,1,1,1,1,24.633
0,0,1,1,1,0,1,1,1,0,0,1,0,0,25.401
0,1,1,0,1,0,1,1,1,0,1,0,0,0,21.877
0,1,0,1,0,0,0,0,1,0,1,1,1,0,25.307
1,1,1,1,1,1,0,0,1,1,1,1,0,0,25.177
0,0,1,0,1,0,1,1,1,1,1,0,1,1,21.75
0,0,1,0,0,1,0,1,1,1,1,1,0,1,24.857
1,0,0,0,0,0,1,0,0,0,0,0,1,1,21.819
1,0,1,0,1,0,0,0,0,1,0,0,1,1,22.161
